"","Cod...1","Departamento","Cod...3","Municipio","Cod...5","Zona","Cod...7","Puesto","Mesa","Cod...10","Tipo de votación","Total"
"6913",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",62
"6914",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",140
"6915",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,997997,"VOTOS NULOS",2
"6916",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",3
"6917",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",104
"6918",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",120
"6919",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",3
"6920",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,998998,"VOTOS NO MARCADOS",2
"6921",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",48
"6922",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,2002,"NO",147
"6923",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,997997,"VOTOS NULOS",1
"6924",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,1001,"SI",77
"6925",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,2002,"NO",85
"6926",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,997997,"VOTOS NULOS",1
"6927",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,998998,"VOTOS NO MARCADOS",5
"6928",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,1001,"SI",82
"6929",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,2002,"NO",116
"6930",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,997997,"VOTOS NULOS",6
"6931",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,998998,"VOTOS NO MARCADOS",3
"6932",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,1001,"SI",68
"6933",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,2002,"NO",139
"6934",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,997997,"VOTOS NULOS",1
"6935",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,998998,"VOTOS NO MARCADOS",1
"6936",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,1001,"SI",72
"6937",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,2002,"NO",126
"6938",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,997997,"VOTOS NULOS",2
"6939",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,998998,"VOTOS NO MARCADOS",2
"6940",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,1001,"SI",61
"6941",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,2002,"NO",125
"6942",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,997997,"VOTOS NULOS",4
"6943",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,1001,"SI",53
"6944",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,2002,"NO",139
"6945",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,998998,"VOTOS NO MARCADOS",1
"6946",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,1001,"SI",50
"6947",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,2002,"NO",120
"6948",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,997997,"VOTOS NULOS",1
"6949",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,1001,"SI",40
"6950",7,"BOYACA",282,"SORACA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,2002,"NO",98
"6951",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,1001,"SI",121
"6952",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,2002,"NO",82
"6953",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,997997,"VOTOS NULOS",1
"6954",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,998998,"VOTOS NO MARCADOS",3
"6955",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",83
"6956",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",85
"6957",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,997997,"VOTOS NULOS",5
"6958",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",3
"6959",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",103
"6960",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",76
"6961",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",1
"6962",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,998998,"VOTOS NO MARCADOS",2
"6963",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",113
"6964",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,2002,"NO",89
"6965",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,997997,"VOTOS NULOS",3
"6966",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,1001,"SI",80
"6967",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,2002,"NO",56
"6968",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,997997,"VOTOS NULOS",3
"6969",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,998998,"VOTOS NO MARCADOS",2
"6970",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,1001,"SI",99
"6971",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,2002,"NO",87
"6972",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,997997,"VOTOS NULOS",8
"6973",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,998998,"VOTOS NO MARCADOS",3
"6974",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,1001,"SI",83
"6975",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,2002,"NO",77
"6976",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,997997,"VOTOS NULOS",2
"6977",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,1001,"SI",68
"6978",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,2002,"NO",98
"6979",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,997997,"VOTOS NULOS",2
"6980",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,1001,"SI",79
"6981",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,2002,"NO",97
"6982",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,997997,"VOTOS NULOS",3
"6983",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,1001,"SI",59
"6984",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,2002,"NO",94
"6985",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,997997,"VOTOS NULOS",3
"6986",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,998998,"VOTOS NO MARCADOS",1
"6987",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,1001,"SI",46
"6988",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,2002,"NO",59
"6989",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,997997,"VOTOS NULOS",3
"6990",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,1001,"SI",42
"6991",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,2002,"NO",44
"6992",7,"BOYACA",283,"SOTAQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,997997,"VOTOS NULOS",2
"6993",7,"BOYACA",283,"SOTAQUIRA",99,"ZONA 99","20","EL MORAL",1,1001,"SI",63
"6994",7,"BOYACA",283,"SOTAQUIRA",99,"ZONA 99","20","EL MORAL",1,2002,"NO",34
"6995",7,"BOYACA",283,"SOTAQUIRA",99,"ZONA 99","20","EL MORAL",1,997997,"VOTOS NULOS",3
"6996",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,1001,"SI",138
"6997",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,2002,"NO",66
"6998",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,997997,"VOTOS NULOS",4
"6999",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,998998,"VOTOS NO MARCADOS",13
"7000",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",101
"7001",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",73
"7002",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,997997,"VOTOS NULOS",6
"7003",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",3
"7004",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",135
"7005",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",78
"7006",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",5
"7007",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,998998,"VOTOS NO MARCADOS",5
"7008",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",119
"7009",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,2002,"NO",77
"7010",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,997997,"VOTOS NULOS",9
"7011",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,998998,"VOTOS NO MARCADOS",1
"7012",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,1001,"SI",82
"7013",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,2002,"NO",47
"7014",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,997997,"VOTOS NULOS",7
"7015",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,1001,"SI",19
"7016",7,"BOYACA",286,"SUSACON",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,2002,"NO",12
"7017",7,"BOYACA",286,"SUSACON",99,"ZONA 99","07","DESAGUADERO",1,1001,"SI",56
"7018",7,"BOYACA",286,"SUSACON",99,"ZONA 99","07","DESAGUADERO",1,2002,"NO",45
"7019",7,"BOYACA",286,"SUSACON",99,"ZONA 99","07","DESAGUADERO",1,998998,"VOTOS NO MARCADOS",2
"7020",7,"BOYACA",286,"SUSACON",99,"ZONA 99","13","SIAPORA",1,1001,"SI",50
"7021",7,"BOYACA",286,"SUSACON",99,"ZONA 99","13","SIAPORA",1,2002,"NO",13
"7022",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,1001,"SI",125
"7023",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,2002,"NO",59
"7024",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,997997,"VOTOS NULOS",3
"7025",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,998998,"VOTOS NO MARCADOS",3
"7026",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",123
"7027",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",81
"7028",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,997997,"VOTOS NULOS",3
"7029",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",1
"7030",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",104
"7031",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",80
"7032",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",2
"7033",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",126
"7034",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,2002,"NO",101
"7035",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,998998,"VOTOS NO MARCADOS",1
"7036",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,1001,"SI",82
"7037",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,2002,"NO",60
"7038",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,997997,"VOTOS NULOS",4
"7039",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,998998,"VOTOS NO MARCADOS",3
"7040",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,1001,"SI",115
"7041",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,2002,"NO",64
"7042",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,997997,"VOTOS NULOS",5
"7043",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,998998,"VOTOS NO MARCADOS",4
"7044",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,1001,"SI",97
"7045",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,2002,"NO",83
"7046",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,997997,"VOTOS NULOS",3
"7047",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,998998,"VOTOS NO MARCADOS",1
"7048",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,1001,"SI",92
"7049",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,2002,"NO",77
"7050",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,997997,"VOTOS NULOS",4
"7051",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,998998,"VOTOS NO MARCADOS",3
"7052",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,1001,"SI",75
"7053",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,2002,"NO",80
"7054",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,997997,"VOTOS NULOS",5
"7055",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,998998,"VOTOS NO MARCADOS",1
"7056",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,1001,"SI",68
"7057",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,2002,"NO",88
"7058",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,997997,"VOTOS NULOS",3
"7059",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,1001,"SI",61
"7060",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,2002,"NO",74
"7061",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,997997,"VOTOS NULOS",3
"7062",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,1001,"SI",64
"7063",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,2002,"NO",84
"7064",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,997997,"VOTOS NULOS",3
"7065",7,"BOYACA",289,"SUTAMARCHAN",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,998998,"VOTOS NO MARCADOS",1
"7066",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,1001,"SI",88
"7067",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,2002,"NO",64
"7068",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,997997,"VOTOS NULOS",2
"7069",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,998998,"VOTOS NO MARCADOS",2
"7070",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",69
"7071",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",91
"7072",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,997997,"VOTOS NULOS",6
"7073",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",3
"7074",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",90
"7075",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",73
"7076",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",3
"7077",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,998998,"VOTOS NO MARCADOS",2
"7078",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",82
"7079",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,2002,"NO",66
"7080",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,997997,"VOTOS NULOS",2
"7081",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,998998,"VOTOS NO MARCADOS",4
"7082",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,1001,"SI",75
"7083",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,2002,"NO",95
"7084",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,997997,"VOTOS NULOS",6
"7085",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,998998,"VOTOS NO MARCADOS",1
"7086",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,1001,"SI",71
"7087",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,2002,"NO",87
"7088",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,997997,"VOTOS NULOS",3
"7089",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,998998,"VOTOS NO MARCADOS",2
"7090",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,1001,"SI",59
"7091",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,2002,"NO",82
"7092",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,997997,"VOTOS NULOS",3
"7093",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,1001,"SI",57
"7094",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,2002,"NO",69
"7095",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,997997,"VOTOS NULOS",3
"7096",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,1001,"SI",21
"7097",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,2002,"NO",35
"7098",7,"BOYACA",292,"SUTATENZA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,997997,"VOTOS NULOS",2
"7099",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,1001,"SI",90
"7100",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,2002,"NO",32
"7101",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,997997,"VOTOS NULOS",3
"7102",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",138
"7103",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",46
"7104",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,997997,"VOTOS NULOS",2
"7105",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",1
"7106",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",98
"7107",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",51
"7108",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",3
"7109",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,998998,"VOTOS NO MARCADOS",1
"7110",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",69
"7111",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,2002,"NO",37
"7112",7,"BOYACA",298,"TASCO",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,997997,"VOTOS NULOS",2
