MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
PACHAVITA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;6,PACHAVITA;Humberto De La Calle Lombana;Partido de la U;6,0.0,0.0
PACHAVITA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;655,PACHAVITA;Ivan Duque Marquez;Centro Democrático;655,0.0,0.0
PACHAVITA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,PACHAVITA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
PACHAVITA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,PACHAVITA;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
PACHAVITA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;210,PACHAVITA;Sergio Fajardo Valderrama;Colombia Humana;210,0.0,0.0
PACHAVITA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;1,PACHAVITA;Viviane Aleida Morales Hoyos;Cambio Radical;1,0.0,0.0
PAEZ;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;71,PAEZ;German Vargas Lleras;Centro Democrático;71,0.0,0.0
PAEZ;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;173,PAEZ;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;173,0.0,0.0
PAEZ;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;27,PAEZ;Humberto De La Calle Lombana;Partido de la U;27,0.0,0.0
PAEZ;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;976,PAEZ;Ivan Duque Marquez;Centro Democrático;976,0.0,0.0
PAEZ;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;11,PAEZ;Jorge Antonio Trujillo Sarmiento;Cambio Radical;11,0.0,0.0
PAEZ;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,PAEZ;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
PAEZ;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;228,PAEZ;Sergio Fajardo Valderrama;Colombia Humana;228,0.0,0.0
PAEZ;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;4,PAEZ;Viviane Aleida Morales Hoyos;Cambio Radical;4,0.0,0.0
PAIPA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;823,PAIPA;German Vargas Lleras;Centro Democrático;823,0.0,0.0
PAIPA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;3918,PAIPA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;3918,0.0,0.0
PAIPA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;317,PAIPA;Humberto De La Calle Lombana;Partido de la U;317,0.0,0.0
PAIPA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;4650,PAIPA;Ivan Duque Marquez;Centro Democrático;4650,0.0,0.0
PAIPA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;35,PAIPA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;35,0.0,0.0
PAIPA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;16,PAIPA;Promotores Voto En Blanco;Promotores Voto En Blanco;16,0.0,0.0
PAIPA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;6290,PAIPA;Sergio Fajardo Valderrama;Colombia Humana;6290,0.0,0.0
PAIPA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;26,PAIPA;Viviane Aleida Morales Hoyos;Cambio Radical;26,0.0,0.0
PAJARITO;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;9,PAJARITO;German Vargas Lleras;Centro Democrático;9,0.0,0.0
PAJARITO;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;80,PAJARITO;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;80,0.0,0.0
PAJARITO;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;10,PAJARITO;Humberto De La Calle Lombana;Partido de la U;10,0.0,0.0
PAJARITO;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;638,PAJARITO;Ivan Duque Marquez;Centro Democrático;638,0.0,0.0
PAJARITO;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;5,PAJARITO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;5,0.0,0.0
PAJARITO;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;3,PAJARITO;Promotores Voto En Blanco;Promotores Voto En Blanco;3,0.0,0.0
PAJARITO;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;138,PAJARITO;Sergio Fajardo Valderrama;Colombia Humana;138,0.0,0.0
PAJARITO;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;3,PAJARITO;Viviane Aleida Morales Hoyos;Cambio Radical;3,0.0,0.0
PANQUEBA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;10,PANQUEBA;German Vargas Lleras;Centro Democrático;10,0.0,0.0
PANQUEBA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;56,PANQUEBA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;56,0.0,0.0
PANQUEBA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;15,PANQUEBA;Humberto De La Calle Lombana;Partido de la U;15,0.0,0.0
PANQUEBA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;627,PANQUEBA;Ivan Duque Marquez;Centro Democrático;627,0.0,0.0
PANQUEBA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;1,PANQUEBA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;1,0.0,0.0
PANQUEBA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;147,PANQUEBA;Sergio Fajardo Valderrama;Colombia Humana;147,0.0,0.0
PANQUEBA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;2,PANQUEBA;Viviane Aleida Morales Hoyos;Cambio Radical;2,0.0,0.0
PAUNA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;127,PAUNA;German Vargas Lleras;Centro Democrático;127,0.0,0.0
PAUNA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;662,PAUNA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;662,0.0,0.0
PAUNA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;23,PAUNA;Humberto De La Calle Lombana;Partido de la U;23,0.0,0.0
PAUNA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;2153,PAUNA;Ivan Duque Marquez;Centro Democrático;2153,0.0,0.0
PAUNA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;6,PAUNA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6,0.0,0.0
PAUNA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;7,PAUNA;Promotores Voto En Blanco;Promotores Voto En Blanco;7,0.0,0.0
PAUNA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;300,PAUNA;Sergio Fajardo Valderrama;Colombia Humana;300,0.0,0.0
PAUNA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;10,PAUNA;Viviane Aleida Morales Hoyos;Cambio Radical;10,0.0,0.0
PAYA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;21,PAYA;German Vargas Lleras;Centro Democrático;21,0.0,0.0
PAYA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;127,PAYA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;127,0.0,0.0
PAYA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;13,PAYA;Humberto De La Calle Lombana;Partido de la U;13,0.0,0.0
PAYA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;563,PAYA;Ivan Duque Marquez;Centro Democrático;563,0.0,0.0
PAYA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;8,PAYA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;8,0.0,0.0
PAYA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;5,PAYA;Promotores Voto En Blanco;Promotores Voto En Blanco;5,0.0,0.0
PAYA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;113,PAYA;Sergio Fajardo Valderrama;Colombia Humana;113,0.0,0.0
PAYA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;11,PAYA;Viviane Aleida Morales Hoyos;Cambio Radical;11,0.0,0.0
PAZ DE RIO;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;269,PAZ DE RIO;German Vargas Lleras;Centro Democrático;269,0.0,0.0
PAZ DE RIO;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;859,PAZ DE RIO;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;859,0.0,0.0
PAZ DE RIO;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;96,PAZ DE RIO;Humberto De La Calle Lombana;Partido de la U;96,0.0,0.0
PAZ DE RIO;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;446,PAZ DE RIO;Ivan Duque Marquez;Centro Democrático;446,0.0,0.0
PAZ DE RIO;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;11,PAZ DE RIO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;11,0.0,0.0
PAZ DE RIO;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;5,PAZ DE RIO;Promotores Voto En Blanco;Promotores Voto En Blanco;5,0.0,0.0
PAZ DE RIO;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;522,PAZ DE RIO;Sergio Fajardo Valderrama;Colombia Humana;522,0.0,0.0
PAZ DE RIO;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;1,PAZ DE RIO;Viviane Aleida Morales Hoyos;Cambio Radical;1,0.0,0.0
PESCA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;209,PESCA;German Vargas Lleras;Centro Democrático;209,0.0,0.0
PESCA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;436,PESCA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;436,0.0,0.0
PESCA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;30,PESCA;Humberto De La Calle Lombana;Partido de la U;30,0.0,0.0
PESCA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1714,PESCA;Ivan Duque Marquez;Centro Democrático;1714,0.0,0.0
PESCA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;7,PESCA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;7,0.0,0.0
PESCA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;5,PESCA;Promotores Voto En Blanco;Promotores Voto En Blanco;5,0.0,0.0
PESCA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;495,PESCA;Sergio Fajardo Valderrama;Colombia Humana;495,0.0,0.0
PESCA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;5,PESCA;Viviane Aleida Morales Hoyos;Cambio Radical;5,0.0,0.0
PISBA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;7,PISBA;German Vargas Lleras;Centro Democrático;7,0.0,0.0
PISBA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;89,PISBA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;89,0.0,0.0
PISBA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;3,PISBA;Humberto De La Calle Lombana;Partido de la U;3,0.0,0.0
PISBA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;341,PISBA;Ivan Duque Marquez;Centro Democrático;341,0.0,0.0
PISBA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;1,PISBA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;1,0.0,0.0
PISBA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;106,PISBA;Sergio Fajardo Valderrama;Colombia Humana;106,0.0,0.0
PISBA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;1,PISBA;Viviane Aleida Morales Hoyos;Cambio Radical;1,0.0,0.0
PUERTO BOYACA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;1045,PUERTO BOYACA;German Vargas Lleras;Centro Democrático;1045,0.0,0.0
PUERTO BOYACA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;3155,PUERTO BOYACA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;3155,0.0,0.0
PUERTO BOYACA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;290,PUERTO BOYACA;Humberto De La Calle Lombana;Partido de la U;290,0.0,0.0
PUERTO BOYACA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;10774,PUERTO BOYACA;Ivan Duque Marquez;Centro Democrático;10774,0.0,0.0
PUERTO BOYACA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;84,PUERTO BOYACA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;84,0.0,0.0
PUERTO BOYACA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;40,PUERTO BOYACA;Promotores Voto En Blanco;Promotores Voto En Blanco;40,0.0,0.0
PUERTO BOYACA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;4294,PUERTO BOYACA;Sergio Fajardo Valderrama;Colombia Humana;4294,0.0,0.0
PUERTO BOYACA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;69,PUERTO BOYACA;Viviane Aleida Morales Hoyos;Cambio Radical;69,0.0,0.0
QUIPAMA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;101,QUIPAMA;German Vargas Lleras;Centro Democrático;101,0.0,0.0
QUIPAMA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;256,QUIPAMA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;256,0.0,0.0
QUIPAMA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;10,QUIPAMA;Humberto De La Calle Lombana;Partido de la U;10,0.0,0.0
QUIPAMA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;2058,QUIPAMA;Ivan Duque Marquez;Centro Democrático;2058,0.0,0.0
QUIPAMA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;6,QUIPAMA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6,0.0,0.0
QUIPAMA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,QUIPAMA;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
QUIPAMA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;198,QUIPAMA;Sergio Fajardo Valderrama;Colombia Humana;198,0.0,0.0
QUIPAMA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;10,QUIPAMA;Viviane Aleida Morales Hoyos;Cambio Radical;10,0.0,0.0
RAMIRIQUI;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;192,RAMIRIQUI;German Vargas Lleras;Centro Democrático;192,0.0,0.0
RAMIRIQUI;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;917,RAMIRIQUI;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;917,0.0,0.0
RAMIRIQUI;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;96,RAMIRIQUI;Humberto De La Calle Lombana;Partido de la U;96,0.0,0.0
RAMIRIQUI;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1975,RAMIRIQUI;Ivan Duque Marquez;Centro Democrático;1975,0.0,0.0
RAMIRIQUI;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;8,RAMIRIQUI;Jorge Antonio Trujillo Sarmiento;Cambio Radical;8,0.0,0.0
RAMIRIQUI;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;9,RAMIRIQUI;Promotores Voto En Blanco;Promotores Voto En Blanco;9,0.0,0.0
RAMIRIQUI;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;858,RAMIRIQUI;Sergio Fajardo Valderrama;Colombia Humana;858,0.0,0.0
RAMIRIQUI;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;10,RAMIRIQUI;Viviane Aleida Morales Hoyos;Cambio Radical;10,0.0,0.0
RAQUIRA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;63,RAQUIRA;German Vargas Lleras;Centro Democrático;63,0.0,0.0
RAQUIRA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;449,RAQUIRA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;449,0.0,0.0
RAQUIRA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;69,RAQUIRA;Humberto De La Calle Lombana;Partido de la U;69,0.0,0.0
RAQUIRA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1462,RAQUIRA;Ivan Duque Marquez;Centro Democrático;1462,0.0,0.0
RAQUIRA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;9,RAQUIRA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;9,0.0,0.0
RAQUIRA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;11,RAQUIRA;Promotores Voto En Blanco;Promotores Voto En Blanco;11,0.0,0.0
RAQUIRA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;612,RAQUIRA;Sergio Fajardo Valderrama;Colombia Humana;612,0.0,0.0
RAQUIRA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;9,RAQUIRA;Viviane Aleida Morales Hoyos;Cambio Radical;9,0.0,0.0
RONDON;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;148,RONDON;German Vargas Lleras;Centro Democrático;148,0.0,0.0
RONDON;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;223,RONDON;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;223,0.0,0.0
RONDON;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;19,RONDON;Humberto De La Calle Lombana;Partido de la U;19,0.0,0.0
RONDON;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;679,RONDON;Ivan Duque Marquez;Centro Democrático;679,0.0,0.0
RONDON;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,RONDON;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
RONDON;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;1,RONDON;Promotores Voto En Blanco;Promotores Voto En Blanco;1,0.0,0.0
RONDON;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;127,RONDON;Sergio Fajardo Valderrama;Colombia Humana;127,0.0,0.0
RONDON;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;5,RONDON;Viviane Aleida Morales Hoyos;Cambio Radical;5,0.0,0.0
SABOYA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;270,SABOYA;German Vargas Lleras;Centro Democrático;270,0.0,0.0
SABOYA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;1277,SABOYA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;1277,0.0,0.0
SABOYA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;123,SABOYA;Humberto De La Calle Lombana;Partido de la U;123,0.0,0.0
SABOYA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;2623,SABOYA;Ivan Duque Marquez;Centro Democrático;2623,0.0,0.0
SABOYA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;14,SABOYA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;14,0.0,0.0
SABOYA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;5,SABOYA;Promotores Voto En Blanco;Promotores Voto En Blanco;5,0.0,0.0
SABOYA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;712,SABOYA;Sergio Fajardo Valderrama;Colombia Humana;712,0.0,0.0
SABOYA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;9,SABOYA;Viviane Aleida Morales Hoyos;Cambio Radical;9,0.0,0.0
SACHICA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;118,SACHICA;German Vargas Lleras;Centro Democrático;118,0.0,0.0
SACHICA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;480,SACHICA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;480,0.0,0.0
SACHICA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;53,SACHICA;Humberto De La Calle Lombana;Partido de la U;53,0.0,0.0
SACHICA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;896,SACHICA;Ivan Duque Marquez;Centro Democrático;896,0.0,0.0
SACHICA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;1,SACHICA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;1,0.0,0.0
SACHICA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,SACHICA;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
SACHICA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;563,SACHICA;Sergio Fajardo Valderrama;Colombia Humana;563,0.0,0.0
SACHICA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;6,SACHICA;Viviane Aleida Morales Hoyos;Cambio Radical;6,0.0,0.0
SAMACA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;213,SAMACA;German Vargas Lleras;Centro Democrático;213,0.0,0.0
SAMACA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;1644,SAMACA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;1644,0.0,0.0
SAMACA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;88,SAMACA;Humberto De La Calle Lombana;Partido de la U;88,0.0,0.0
SAMACA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;3074,SAMACA;Ivan Duque Marquez;Centro Democrático;3074,0.0,0.0
SAMACA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;34,SAMACA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;34,0.0,0.0
SAMACA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;10,SAMACA;Promotores Voto En Blanco;Promotores Voto En Blanco;10,0.0,0.0
SAMACA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;2248,SAMACA;Sergio Fajardo Valderrama;Colombia Humana;2248,0.0,0.0
SAMACA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;19,SAMACA;Viviane Aleida Morales Hoyos;Cambio Radical;19,0.0,0.0
SAN EDUARDO;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;40,SAN EDUARDO;German Vargas Lleras;Centro Democrático;40,0.0,0.0
SAN EDUARDO;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;179,SAN EDUARDO;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;179,0.0,0.0
SAN EDUARDO;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;32,SAN EDUARDO;Humberto De La Calle Lombana;Partido de la U;32,0.0,0.0
SAN EDUARDO;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;401,SAN EDUARDO;Ivan Duque Marquez;Centro Democrático;401,0.0,0.0
SAN EDUARDO;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;3,SAN EDUARDO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3,0.0,0.0
SAN EDUARDO;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;137,SAN EDUARDO;Sergio Fajardo Valderrama;Colombia Humana;137,0.0,0.0
SAN EDUARDO;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;3,SAN EDUARDO;Viviane Aleida Morales Hoyos;Cambio Radical;3,0.0,0.0
SAN JOSE DE PARE;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;105,SAN JOSE DE PARE;German Vargas Lleras;Centro Democrático;105,0.0,0.0
SAN JOSE DE PARE;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;302,SAN JOSE DE PARE;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;302,0.0,0.0
SAN JOSE DE PARE;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;42,SAN JOSE DE PARE;Humberto De La Calle Lombana;Partido de la U;42,0.0,0.0
SAN JOSE DE PARE;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1769,SAN JOSE DE PARE;Ivan Duque Marquez;Centro Democrático;1769,0.0,0.0
SAN JOSE DE PARE;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;5,SAN JOSE DE PARE;Jorge Antonio Trujillo Sarmiento;Cambio Radical;5,0.0,0.0
SAN JOSE DE PARE;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;3,SAN JOSE DE PARE;Promotores Voto En Blanco;Promotores Voto En Blanco;3,0.0,0.0
SAN JOSE DE PARE;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;267,SAN JOSE DE PARE;Sergio Fajardo Valderrama;Colombia Humana;267,0.0,0.0
SAN JOSE DE PARE;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;12,SAN JOSE DE PARE;Viviane Aleida Morales Hoyos;Cambio Radical;12,0.0,0.0
SAN LUIS DE GACENO;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;86,SAN LUIS DE GACENO;German Vargas Lleras;Centro Democrático;86,0.0,0.0
SAN LUIS DE GACENO;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;160,SAN LUIS DE GACENO;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;160,0.0,0.0
SAN LUIS DE GACENO;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;16,SAN LUIS DE GACENO;Humberto De La Calle Lombana;Partido de la U;16,0.0,0.0
SAN LUIS DE GACENO;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1841,SAN LUIS DE GACENO;Ivan Duque Marquez;Centro Democrático;1841,0.0,0.0
SAN LUIS DE GACENO;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;5,SAN LUIS DE GACENO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;5,0.0,0.0
