MUNNOMBRE;PARNOMBRE;VOTOS
TUNUNGUA;Partido De Integracion Nacional  Pin;6
TUNUNGUA;Partido De Integracion Social Colombiano  Pais;1
TUNUNGUA;Partido Liberal Colombiano;119
TUNUNGUA;Partido Social De Unidad Nacional  Partido De La U;12
TUNUNGUA;Polo Democrático Alternativo;10
TUNUNGUA;Todos Somos Colombia;2
TURMEQUE;Alianza Social Indigena;1
TURMEQUE;Alianza Verde;80
TURMEQUE;Cambio Radical;26
TURMEQUE;Compromiso Ciudadano Por Colombia;1
TURMEQUE;MOVIMIENTO APERTURA LIBERAL;3
TURMEQUE;Movimiento MIRA;139
TURMEQUE;PARTIDO ALAS;1
TURMEQUE;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;4
TURMEQUE;PARTIDO DE INTEGRACION NACIONAL  PIN;11
TURMEQUE;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;169
TURMEQUE;Partido Conservador Colombiano;133
TURMEQUE;Partido De Integracion Nacional  Pin;3
TURMEQUE;Partido Liberal Colombiano;1213
TURMEQUE;Partido Social De Unidad Nacional  Partido De La U;21
TURMEQUE;Polo Democrático Alternativo;150
TUTA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
TUTA;Alianza Verde;698
TUTA;COMPROMISO CIUDADANO POR COLOMBIA;12
TUTA;Cambio Radical;57
TUTA;Compromiso Ciudadano Por Colombia;3
TUTA;MOVIMIENTO APERTURA LIBERAL;18
TUTA;Movimiento Apertura Liberal;1
TUTA;Movimiento MIRA;19
TUTA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;6
TUTA;PARTIDO DE INTEGRACION NACIONAL  PIN;30
TUTA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;240
TUTA;Partido Alas;1
TUTA;Partido Conservador Colombiano;1018
TUTA;Partido Cristiano De Transformacion  Y Orden Pacto;4
TUTA;Partido De Integracion Nacional  Pin;4
TUTA;Partido Liberal Colombiano;487
TUTA;Partido Social De Unidad Nacional  Partido De La U;16
TUTA;Polo Democrático Alternativo;117
TUTAZA;Alianza Verde;61
TUTAZA;COMPROMISO CIUDADANO POR COLOMBIA;1
TUTAZA;Cambio Radical;33
TUTAZA;MOVIMIENTO APERTURA LIBERAL;4
TUTAZA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
TUTAZA;PARTIDO DE INTEGRACION NACIONAL  PIN;10
TUTAZA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;384
TUTAZA;Partido Alas;1
TUTAZA;Partido Conservador Colombiano;252
TUTAZA;Partido De Integracion Nacional  Pin;1
TUTAZA;Partido Liberal Colombiano;75
TUTAZA;Partido Social De Unidad Nacional  Partido De La U;29
TUTAZA;Polo Democrático Alternativo;31
UMBITA;ALIANZA SOCIAL INDIGENA;1
UMBITA;Alianza Social Indigena;2
UMBITA;Alianza Verde;354
UMBITA;Cambio Radical;5
UMBITA;Movimiento Apertura Liberal;1
UMBITA;Movimiento MIRA;15
UMBITA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;5
UMBITA;PARTIDO DE INTEGRACION NACIONAL  PIN;12
UMBITA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;133
UMBITA;Partido Alas;2
UMBITA;Partido Conservador Colombiano;1801
UMBITA;Partido Cristiano De Transformacion  Y Orden Pacto;1
UMBITA;Partido De Integracion Nacional  Pin;4
UMBITA;Partido Liberal Colombiano;44
UMBITA;Partido Social De Unidad Nacional  Partido De La U;18
UMBITA;Polo Democrático Alternativo;65
UMBITA;Todos Somos Colombia;1
VENTAQUEMADA;Alianza Social Afrocolombiana  Asa;1
VENTAQUEMADA;Alianza Verde;526
VENTAQUEMADA;COMPROMISO CIUDADANO POR COLOMBIA;5
VENTAQUEMADA;Cambio Radical;13
VENTAQUEMADA;Compromiso Ciudadano Por Colombia;4
VENTAQUEMADA;MOVIMIENTO APERTURA LIBERAL;4
VENTAQUEMADA;Movimiento Apertura Liberal;2
VENTAQUEMADA;Movimiento De Autoridades Indigenas De Colombia  Aico;1
VENTAQUEMADA;Movimiento MIRA;9
VENTAQUEMADA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;20
VENTAQUEMADA;PARTIDO DE INTEGRACION NACIONAL  PIN;38
VENTAQUEMADA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;278
VENTAQUEMADA;Partido Alas;1
VENTAQUEMADA;Partido Conservador Colombiano;1105
VENTAQUEMADA;Partido Cristiano De Transformacion  Y Orden Pacto;3
VENTAQUEMADA;Partido De Integracion Nacional  Pin;4
VENTAQUEMADA;Partido Liberal Colombiano;1048
VENTAQUEMADA;Partido Social De Unidad Nacional  Partido De La U;26
VENTAQUEMADA;Polo Democrático Alternativo;122
VENTAQUEMADA;Todos Somos Colombia;5
VILLA DE LEYVA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;6
VILLA DE LEYVA;Alianza Verde;1263
VILLA DE LEYVA;COMPROMISO CIUDADANO POR COLOMBIA;11
VILLA DE LEYVA;Cambio Radical;136
VILLA DE LEYVA;Compromiso Ciudadano Por Colombia;3
VILLA DE LEYVA;MOVIMIENTO APERTURA LIBERAL;10
VILLA DE LEYVA;MOVIMIENTO DE AUTORIDADES INDIGENAS DE COLOMBIA  AICO;1
VILLA DE LEYVA;Movimiento Apertura Liberal;1
VILLA DE LEYVA;Movimiento MIRA;24
VILLA DE LEYVA;Movimiento Social E Indigena  Msi;1
VILLA DE LEYVA;PARTIDO ALAS;8
VILLA DE LEYVA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;50
VILLA DE LEYVA;PARTIDO DE INTEGRACION NACIONAL  PIN;18
VILLA DE LEYVA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;807
VILLA DE LEYVA;Partido Alas;4
VILLA DE LEYVA;Partido Conservador Colombiano;230
VILLA DE LEYVA;Partido De Integracion Nacional  Pin;2
VILLA DE LEYVA;Partido De Integracion Social Colombiano  Pais;1
VILLA DE LEYVA;Partido Liberal Colombiano;468
VILLA DE LEYVA;Partido Social De Unidad Nacional  Partido De La U;86
VILLA DE LEYVA;Polo Democrático Alternativo;229
VIRACACHA;Alianza Social Indigena;1
VIRACACHA;Alianza Verde;165
VIRACACHA;Cambio Radical;176
VIRACACHA;Compromiso Ciudadano Por Colombia;1
VIRACACHA;MOVIMIENTO APERTURA LIBERAL;2
VIRACACHA;Movimiento MIRA;12
VIRACACHA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
VIRACACHA;PARTIDO DE INTEGRACION NACIONAL  PIN;7
VIRACACHA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;21
VIRACACHA;Partido Conservador Colombiano;329
VIRACACHA;Partido Cristiano De Transformacion  Y Orden Pacto;1
VIRACACHA;Partido Liberal Colombiano;137
VIRACACHA;Partido Social De Unidad Nacional  Partido De La U;7
VIRACACHA;Polo Democrático Alternativo;16
VIRACACHA;Todos Somos Colombia;2
ZETAQUIRA;Alianza Social Afrocolombiana  Asa;1
ZETAQUIRA;Alianza Social Indigena;1
ZETAQUIRA;Alianza Verde;989
ZETAQUIRA;COMPROMISO CIUDADANO POR COLOMBIA;1
ZETAQUIRA;Cambio Radical;9
ZETAQUIRA;MOVIMIENTO APERTURA LIBERAL;9
ZETAQUIRA;Movimiento Apertura Liberal;3
ZETAQUIRA;Movimiento MIRA;3
ZETAQUIRA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
ZETAQUIRA;PARTIDO DE INTEGRACION NACIONAL  PIN;9
ZETAQUIRA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;225
ZETAQUIRA;Partido Conservador Colombiano;48
ZETAQUIRA;Partido Cristiano De Transformacion  Y Orden Pacto;1
ZETAQUIRA;Partido Liberal Colombiano;394
ZETAQUIRA;Partido Social De Unidad Nacional  Partido De La U;19
ZETAQUIRA;Polo Democrático Alternativo;42
