MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
AQUITANIA (PUEBLOVIEJO);WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;400,AQUITANIA (PUEBLOVIEJO);WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;400,0.0,0.0
AQUITANIA (PUEBLOVIEJO);WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;18,AQUITANIA (PUEBLOVIEJO);WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;18,0.0,0.0
ARCABUCO;ARIEL ROSEBEL PALACIOS ANGULO;C.C LA TOMA;2,ARCABUCO;ARIEL ROSEBEL PALACIOS ANGULO;C.C LA TOMA;2,0.0,0.0
ARCABUCO;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTORICO;6,ARCABUCO;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTÓRICO;6,0.0,0.0
ARCABUCO;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;12,ARCABUCO;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;12,0.0,0.0
ARCABUCO;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;2,ARCABUCO;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;2,0.0,0.0
ARCABUCO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;4,Colombia Justa Libres,0.0,0.0
ARCABUCO;DIANA CAROLINA SUAREZ MUNOZ;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;30,Colombia Justa Libres,0.0,0.0
ARCABUCO;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRATICO;68,ARCABUCO;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRÁTICO;68,0.0,0.0
ARCABUCO;FERNANDO RIOS HIDALGO;FERNANDO RIOS HIDALGO;1,ARCABUCO;FERNANDO RÍOS HIDALGO;FERNANDO RÍOS HIDALGO;1,0.0,0.0
ARCABUCO;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;26,ARCABUCO;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;26,0.0,0.0
ARCABUCO;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRATICO;100,ARCABUCO;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRÁTICO;100,0.0,0.0
ARCABUCO;HECTOR ANGEL ORTIZ NUNEZ;PARTIDO CENTRO DEMOCRATICO;12,ARCABUCO;HECTOR ANGEL ORTIZ NUÑEZ;PARTIDO CENTRO DEMOCRÁTICO;12,0.0,0.0
ARCABUCO;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;241,ARCABUCO;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;241,0.0,0.0
ARCABUCO;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;2,ARCABUCO;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;2,0.0,0.0
ARCABUCO;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;25,ARCABUCO;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;25,0.0,0.0
ARCABUCO;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;62,ARCABUCO;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;62,0.0,0.0
ARCABUCO;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;161,ARCABUCO;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;161,0.0,0.0
ARCABUCO;JAIRO ENRIQUE CASTIBLANCO PARRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;9,Colombia Justa Libres,0.0,0.0
ARCABUCO;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;107,ARCABUCO;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;107,0.0,0.0
ARCABUCO;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;95,ARCABUCO;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;95,0.0,0.0
ARCABUCO;JORGE IVAN AMARILLO GIRALDO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;11,Colombia Justa Libres,0.0,0.0
ARCABUCO;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;9,ARCABUCO;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;9,0.0,0.0
ARCABUCO;JOSE FERNANDO MORALES ACUNA;PARTIDO CONSERVADOR COLOMBIANO;15,ARCABUCO;JOSE FERNANDO MORALES ACUÑA;PARTIDO CONSERVADOR COLOMBIANO;15,0.0,0.0
ARCABUCO;JOSE GIOVANY PINZON BAEZ;PACTO HISTORICO;53,ARCABUCO;JOSE GIOVANY PINZON BAEZ;PACTO HISTÓRICO;53,0.0,0.0
"ARCABUCO;JUVENAL ARRIETA GONZALEZ;""MOVIMIENTO ALTERNATIVO INDIGENA SOCIAL """"MAIS"""""";1","ARCABUCO;JUVENAL ARRIETA GONZALEZ;""MOVIMIENTO ALTERNATIVO INDÍGENA SOCIAL """"MAIS"""""";1",0.0,0.0
ARCABUCO;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;51,ARCABUCO;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;51,0.0,0.0
ARCABUCO;KAROL RICARDO RAMIREZ SILVA;PACTO HISTORICO;9,ARCABUCO;KAROL RICARDO RAMIREZ SILVA;PACTO HISTÓRICO;9,0.0,0.0
ARCABUCO;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;16,ARCABUCO;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;16,0.0,0.0
ARCABUCO;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTORICO;10,ARCABUCO;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTÓRICO;10,0.0,0.0
ARCABUCO;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;31,ARCABUCO;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;31,0.0,0.0
ARCABUCO;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;15,ARCABUCO;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;15,0.0,0.0
ARCABUCO;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;5,ARCABUCO;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;5,0.0,0.0
ARCABUCO;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTORICO;18,ARCABUCO;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTÓRICO;18,0.0,0.0
ARCABUCO;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;8,ARCABUCO;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;8,0.0,0.0
ARCABUCO;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;2,ARCABUCO;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
ARCABUCO;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;1,ARCABUCO;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;1,0.0,0.0
ARCABUCO;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRATICO;9,ARCABUCO;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRÁTICO;9,0.0,0.0
ARCABUCO;OLGA MARIA CHIVATA VARGAS;PARTIDO NUEVO LIBERALISMO;3,ARCABUCO;OLGA MARIA CHIVATA VARGAS;PARTIDO NUEVO LIBERALISMO;3,0.0,0.0
ARCABUCO;OLGA NATALIE MANRIQUE ABRIL;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;10,Colombia Justa Libres,0.0,0.0
ARCABUCO;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRATICO;15,ARCABUCO;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRÁTICO;15,0.0,0.0
ARCABUCO;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;289,ARCABUCO;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;289,0.0,0.0
ARCABUCO;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;21,ARCABUCO;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;21,0.0,0.0
ARCABUCO;PABLO MENDOZA VARGAS;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;6,Colombia Justa Libres,0.0,0.0
ARCABUCO;PACTO HISTORICO;PACTO HISTORICO;81,ARCABUCO;PACTO HISTÓRICO;PACTO HISTÓRICO;81,0.0,0.0
ARCABUCO;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;39,ARCABUCO;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;39,0.0,0.0
ARCABUCO;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;4,ARCABUCO;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;4,0.0,0.0
ARCABUCO;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;10,ARCABUCO;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;10,0.0,0.0
ARCABUCO;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;10,ARCABUCO;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;10,0.0,0.0
ARCABUCO;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;8,ARCABUCO;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;8,0.0,0.0
ARCABUCO;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;4,ARCABUCO;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;4,0.0,0.0
ARCABUCO;PARTIDO POLITICO DIGNIDAD;PARTIDO POLITICO DIGNIDAD;1,ARCABUCO;PARTIDO POLÍTICO DIGNIDAD;PARTIDO POLÍTICO DIGNIDAD;1,0.0,0.0
ARCABUCO;PEDRO JOSE SUAREZ VACCA;PACTO HISTORICO;75,ARCABUCO;PEDRO JOSE SUAREZ VACCA;PACTO HISTÓRICO;75,0.0,0.0
ARCABUCO;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;8,ARCABUCO;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;8,0.0,0.0
ARCABUCO;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;70,ARCABUCO;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;70,0.0,0.0
ARCABUCO;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRATICO;20,ARCABUCO;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRÁTICO;20,0.0,0.0
ARCABUCO;WILLIAM FERNANDO GRANADOS;PARTIDO NUEVO LIBERALISMO;1,ARCABUCO;WILLIAM FERNANDO GRANADOS;PARTIDO NUEVO LIBERALISMO;1,0.0,0.0
ARCABUCO;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;68,ARCABUCO;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;68,0.0,0.0
ARCABUCO;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;19,ARCABUCO;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;19,0.0,0.0
ARCABUCO;YORLY JIMENA FLORIANO HERNANDEZ;CONSEJO COMUNITARIO MAYOR DE CASIMIRO;1,ARCABUCO;YORLY JIMENA FLORIANO HERNANDEZ;CONSEJO COMUNITARIO MAYOR DE CASIMIRO;1,0.0,0.0
"BELEN;""CONSEJO COMUNITARIO DE LA COSTA PACIFICA """"CONCOSTA """""";""CONSEJO COMUNITARIO DE LA COSTA PACIFICA """"CONCOSTA"""""";1","BELEN;""CONSEJO COMUNITARIO DE LA COSTA PACÍFICA """"CONCOSTA """""";""CONSEJO COMUNITARIO DE LA COSTA PACÍFICA """"CONCOSTA"""""";1",0.0,0.0
"BELEN;""MOVIMIENTO ALTERNATIVO INDIGENA SOCIAL """"MAIS"""""";""MOVIMIENTO ALTERNATIVO INDIGENA SOCIAL """"MAIS"""""";1","BELEN;""MOVIMIENTO ALTERNATIVO INDÍGENA SOCIAL """"MAIS"""""";""MOVIMIENTO ALTERNATIVO INDÍGENA SOCIAL """"MAIS"""""";1",0.0,0.0
BELEN;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTORICO;9,BELEN;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTÓRICO;9,0.0,0.0
BELEN;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;7,BELEN;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;7,0.0,0.0
BELEN;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;5,BELEN;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;5,0.0,0.0
BELEN;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;5,Colombia Justa Libres,0.0,0.0
BELEN;CONSEJO COMUNITARIO AFROZABALETAS;CONSEJO COMUNITARIO AFROZABALETAS;1,BELEN;CONSEJO COMUNITARIO AFROZABALETAS;CONSEJO COMUNITARIO AFROZABALETAS;1,0.0,0.0
BELEN;CONSEJO COMUNITARIO DEL RIO GUAJUI;CONSEJO COMUNITARIO DEL RIO GUAJUI;1,BELEN;CONSEJO COMUNITARIO DEL RÍO GUAJUÍ;CONSEJO COMUNITARIO DEL RÍO GUAJUÍ;1,0.0,0.0
BELEN;DIANA CAROLINA SUAREZ MUNOZ;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;21,Colombia Justa Libres,0.0,0.0
BELEN;DIEGO ALBERTO RAMIREZ PRADO;CONSEJO COMUNITARIO MAYOR DE CASIMIRO;2,BELEN;DIEGO ALBERTO RAMIREZ PRADO;CONSEJO COMUNITARIO MAYOR DE CASIMIRO;2,0.0,0.0
BELEN;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRATICO;19,BELEN;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRÁTICO;19,0.0,0.0
BELEN;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;252,BELEN;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;252,0.0,0.0
BELEN;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRATICO;49,BELEN;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRÁTICO;49,0.0,0.0
BELEN;HECTOR ANGEL ORTIZ NUNEZ;PARTIDO CENTRO DEMOCRATICO;59,BELEN;HECTOR ANGEL ORTIZ NUÑEZ;PARTIDO CENTRO DEMOCRÁTICO;59,0.0,0.0
BELEN;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;555,BELEN;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;555,0.0,0.0
BELEN;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;5,BELEN;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;5,0.0,0.0
BELEN;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;13,BELEN;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;13,0.0,0.0
BELEN;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;31,BELEN;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;31,0.0,0.0
BELEN;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;146,BELEN;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;146,0.0,0.0
BELEN;JAIRO ENRIQUE CASTIBLANCO PARRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;55,Colombia Justa Libres,0.0,0.0
"BELEN;JHAN CARLOS GARCIA DIAZ;""CONSEJO COMUNITARIO DE LA COSTA PACIFICA """"CONCOSTA"""""";1","BELEN;JHAN CARLOS GARCIA DIAZ;""CONSEJO COMUNITARIO DE LA COSTA PACÍFICA """"CONCOSTA"""""";1",0.0,0.0
BELEN;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;14,BELEN;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;14,0.0,0.0
BELEN;JORGE ARTURO MAYORGA ESGUERRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
BELEN;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;29,BELEN;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;29,0.0,0.0
BELEN;JORGE IVAN AMARILLO GIRALDO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;17,Colombia Justa Libres,0.0,0.0
BELEN;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;5,BELEN;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;5,0.0,0.0
BELEN;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;24,BELEN;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;24,0.0,0.0
BELEN;JOSE FERNANDO MORALES ACUNA;PARTIDO CONSERVADOR COLOMBIANO;218,BELEN;JOSE FERNANDO MORALES ACUÑA;PARTIDO CONSERVADOR COLOMBIANO;218,0.0,0.0
BELEN;JOSE GIOVANY PINZON BAEZ;PACTO HISTORICO;92,BELEN;JOSE GIOVANY PINZON BAEZ;PACTO HISTÓRICO;92,0.0,0.0
"BELEN;JUVENAL ARRIETA GONZALEZ;""MOVIMIENTO ALTERNATIVO INDIGENA SOCIAL """"MAIS"""""";2","BELEN;JUVENAL ARRIETA GONZALEZ;""MOVIMIENTO ALTERNATIVO INDÍGENA SOCIAL """"MAIS"""""";2",0.0,0.0
BELEN;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;39,BELEN;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;39,0.0,0.0
BELEN;KAROL RICARDO RAMIREZ SILVA;PACTO HISTORICO;19,BELEN;KAROL RICARDO RAMIREZ SILVA;PACTO HISTÓRICO;19,0.0,0.0
BELEN;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;55,BELEN;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;55,0.0,0.0
BELEN;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTORICO;16,BELEN;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTÓRICO;16,0.0,0.0
BELEN;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;35,BELEN;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;35,0.0,0.0
BELEN;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;46,BELEN;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;46,0.0,0.0
BELEN;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;20,BELEN;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;20,0.0,0.0
BELEN;MARIA YOLANDA FIGUEROA CELIS;PARTIDO INDIGENA COLOMBIANO P.I.C;1,BELEN;MARIA YOLANDA FIGUEROA CELIS;PARTIDO INDÍGENA COLOMBIANO P.I.C;1,0.0,0.0
BELEN;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTORICO;5,BELEN;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTÓRICO;5,0.0,0.0
BELEN;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;14,BELEN;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;14,0.0,0.0
BELEN;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;15,BELEN;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;15,0.0,0.0
BELEN;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;9,BELEN;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;9,0.0,0.0
BELEN;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRATICO;18,BELEN;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRÁTICO;18,0.0,0.0
"BELEN;NORMAN DAVID BANOL ALVAREZ;""MOVIMIENTO ALTERNATIVO INDIGENA SOCIAL """"MAIS"""""";2","BELEN;NORMAN DAVID BAÑOL ALVAREZ;""MOVIMIENTO ALTERNATIVO INDÍGENA SOCIAL """"MAIS"""""";2",0.0,0.0
BELEN;OLGA MARIA CHIVATA VARGAS;PARTIDO NUEVO LIBERALISMO;4,BELEN;OLGA MARIA CHIVATA VARGAS;PARTIDO NUEVO LIBERALISMO;4,0.0,0.0
BELEN;OLGA NATALIE MANRIQUE ABRIL;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;39,Colombia Justa Libres,0.0,0.0
BELEN;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRATICO;14,BELEN;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRÁTICO;14,0.0,0.0
BELEN;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;366,BELEN;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;366,0.0,0.0
BELEN;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;23,BELEN;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;23,0.0,0.0
BELEN;PABLO MENDOZA VARGAS;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;23,Colombia Justa Libres,0.0,0.0
BELEN;PACTO HISTORICO;PACTO HISTORICO;67,BELEN;PACTO HISTÓRICO;PACTO HISTÓRICO;67,0.0,0.0
BELEN;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;63,BELEN;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;63,0.0,0.0
BELEN;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;8,BELEN;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;8,0.0,0.0
BELEN;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;10,BELEN;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;10,0.0,0.0
BELEN;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;24,BELEN;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;24,0.0,0.0
BELEN;PARTIDO INDIGENA COLOMBIANO P.I.C;PARTIDO INDIGENA COLOMBIANO P.I.C;1,BELEN;PARTIDO INDÍGENA COLOMBIANO P.I.C;PARTIDO INDÍGENA COLOMBIANO P.I.C;1,0.0,0.0
BELEN;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;27,BELEN;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;27,0.0,0.0
BELEN;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;7,BELEN;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;7,0.0,0.0
BELEN;PARTIDO POLITICO DIGNIDAD;PARTIDO POLITICO DIGNIDAD;1,BELEN;PARTIDO POLÍTICO DIGNIDAD;PARTIDO POLÍTICO DIGNIDAD;1,0.0,0.0
BELEN;PEDRO JOSE SUAREZ VACCA;PACTO HISTORICO;79,BELEN;PEDRO JOSE SUAREZ VACCA;PACTO HISTÓRICO;79,0.0,0.0
BELEN;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;11,BELEN;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;11,0.0,0.0
BELEN;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;52,BELEN;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;52,0.0,0.0
BELEN;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRATICO;17,BELEN;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRÁTICO;17,0.0,0.0
BELEN;WILLIAM FERNANDO GRANADOS;PARTIDO NUEVO LIBERALISMO;5,BELEN;WILLIAM FERNANDO GRANADOS;PARTIDO NUEVO LIBERALISMO;5,0.0,0.0
BELEN;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;106,BELEN;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;106,0.0,0.0
BELEN;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;112,BELEN;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;112,0.0,0.0
BERBEO;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTORICO;1,BERBEO;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTÓRICO;1,0.0,0.0
