MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
NUEVO COLON;VOTOS EN BLANCO;CANDIDATOS TOTALES;35,NUEVO COLON;VOTOS EN BLANCO;CANDIDATOS TOTALES;35,0.0,0.0
NUEVO COLON;VOTOS NO MARCADOS;CANDIDATOS TOTALES;21,NUEVO COLON;VOTOS NO MARCADOS;CANDIDATOS TOTALES;21,0.0,0.0
NUEVO COLON;VOTOS NULOS;CANDIDATOS TOTALES;25,NUEVO COLON;VOTOS NULOS;CANDIDATOS TOTALES;25,0.0,0.0
NUEVO COLON;WILLINTON EDUARDO PULIDO IBANEZ;COALICION LIBERAL-CONSERVADOR;1278,NUEVO COLON;WILLINTON EDUARDO PULIDO IBAÑEZ;COALICION LIBERAL-CONSERVADOR;1278,0.0,0.0
OICATA;CRISTIAN CAMILO LARGO SEGURA;PARTIDO DE LA U Y PARTIDO CONSERVADOR;744,OICATA;CRISTIAN CAMILO LARGO SEGURA;PARTIDO DE LA U Y PARTIDO CONSERVADOR;744,0.0,0.0
OICATA;FLOR ELISA BORDA VANEGAS;PARTIDO CENTRO DEMOCRATICO;83,OICATA;FLOR ELISA BORDA VANEGAS;PARTIDO CENTRO DEMOCRÁTICO;83,0.0,0.0
OICATA;FREDY ARLEY SUAREZ PINEDA;JUNTOS POR OICATA;327,OICATA;FREDY ARLEY SUAREZ PINEDA;JUNTOS POR OICATA;327,0.0,0.0
OICATA;JAVIER ARMANDO ROJAS CUERVO;UNIDOS POR OICATA;427,OICATA;JAVIER ARMANDO ROJAS CUERVO;UNIDOS POR OICATA;427,0.0,0.0
OICATA;JOSE MARIA ORTEGA BRICENO;PARTIDO POLITICO DIGNIDAD & COMPROMISO;34,OICATA;JOSE MARIA ORTEGA BRICEÑO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;34,0.0,0.0
OICATA;NENDY JOSE FAGUA CAINA;OICATA MERECE MAS;788,OICATA;NENDY JOSE FAGUA CAINA;OICATA MERECE MAS;788,0.0,0.0
OICATA;VOTOS EN BLANCO;CANDIDATOS TOTALES;30,OICATA;VOTOS EN BLANCO;CANDIDATOS TOTALES;30,0.0,0.0
OICATA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;13,OICATA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;13,0.0,0.0
OICATA;VOTOS NULOS;CANDIDATOS TOTALES;26,OICATA;VOTOS NULOS;CANDIDATOS TOTALES;26,0.0,0.0
OTANCHE;GUILLERMO JOSE SAAVEDRA GALINDO;INDEPENDIENTES;695,OTANCHE;GUILLERMO JOSE SAAVEDRA GALINDO;INDEPENDIENTES;695,0.0,0.0
OTANCHE;JOSE ANTONIO BUITRAGO LOPEZ;POR LA UNIDAD DE OTANCHE;1443,OTANCHE;JOSE ANTONIO BUITRAGO LOPEZ;POR LA UNIDAD DE OTANCHE;1443,0.0,0.0
OTANCHE;LIBARDO RAMIREZ CHARRY;PARTIDO VERDE OXIGENO;85,OTANCHE;LIBARDO RAMIREZ CHARRY;PARTIDO VERDE OXÍGENO;85,0.0,0.0
OTANCHE;VOTOS EN BLANCO;CANDIDATOS TOTALES;23,OTANCHE;VOTOS EN BLANCO;CANDIDATOS TOTALES;23,0.0,0.0
OTANCHE;VOTOS NO MARCADOS;CANDIDATOS TOTALES;50,OTANCHE;VOTOS NO MARCADOS;CANDIDATOS TOTALES;50,0.0,0.0
OTANCHE;VOTOS NULOS;CANDIDATOS TOTALES;30,OTANCHE;VOTOS NULOS;CANDIDATOS TOTALES;30,0.0,0.0
"OTANCHE;WILIAR PENA SUATERNA;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";1885","OTANCHE;WILIAR PEÑA SUATERNA;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";1885",0.0,0.0
OTANCHE;WILLIAM ANDRES ORTIZ PUENTES;PARTIDO CONSERVADOR COLOMBIANO;967,OTANCHE;WILLIAM ANDRES ORTIZ PUENTES;PARTIDO CONSERVADOR COLOMBIANO;967,0.0,0.0
PACHAVITA;ALEX DANILO VARGAS DIAZ;PARTIDO CONSERVADOR COLOMBIANO;87,PACHAVITA;ALEX DANILO VARGAS DIAZ;PARTIDO CONSERVADOR COLOMBIANO;87,0.0,0.0
PACHAVITA;FLAMINIO DIAZ MORENO;JUNTOS LOGRAREMOS MAS;647,PACHAVITA;FLAMINIO DIAZ MORENO;JUNTOS LOGRAREMOS MAS;647,0.0,0.0
PACHAVITA;JOSE JACINTO MORALES SANABRIA;PARTIDO POLITICO LA FUERZA DE LA PAZ;722,PACHAVITA;JOSE JACINTO MORALES SANABRIA;PARTIDO POLÍTICO LA FUERZA DE LA PAZ;722,0.0,0.0
PACHAVITA;JOSE WILMER MORALES MONSALVE;PARTIDO DEMOCRATA COLOMBIANO;78,PACHAVITA;JOSE WILMER MORALES MONSALVE;PARTIDO DEMÓCRATA COLOMBIANO;78,0.0,0.0
PACHAVITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;11,PACHAVITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;11,0.0,0.0
PACHAVITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;19,PACHAVITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;19,0.0,0.0
PACHAVITA;VOTOS NULOS;CANDIDATOS TOTALES;9,PACHAVITA;VOTOS NULOS;CANDIDATOS TOTALES;9,0.0,0.0
PAEZ;JUAN DIEGO MORALES CALDERON;UNIDOS POR UN MEJOR FUTURO PARA PAEZ;1280,PAEZ;JUAN DIEGO MORALES CALDERON;UNIDOS POR UN MEJOR FUTURO PARA PAEZ;1280,0.0,0.0
PAEZ;VOTOS EN BLANCO;CANDIDATOS TOTALES;22,PAEZ;VOTOS EN BLANCO;CANDIDATOS TOTALES;22,0.0,0.0
PAEZ;VOTOS NO MARCADOS;CANDIDATOS TOTALES;13,PAEZ;VOTOS NO MARCADOS;CANDIDATOS TOTALES;13,0.0,0.0
PAEZ;VOTOS NULOS;CANDIDATOS TOTALES;7,PAEZ;VOTOS NULOS;CANDIDATOS TOTALES;7,0.0,0.0
PAEZ;WALTER YECID MARTINEZ SUAREZ;PARTIDO NUEVO LIBERALISMO;544,PAEZ;WALTER YECID MARTINEZ SUAREZ;PARTIDO NUEVO LIBERALISMO;544,0.0,0.0
PAEZ;WILLINGTON ALEXANDER MENDOZA UMANA;PARTIDO LIBERAL COLOMBIANO;77,PAEZ;WILLINGTON ALEXANDER MENDOZA UMAÑA;PARTIDO LIBERAL COLOMBIANO;77,0.0,0.0
PAIPA;ALEJANDRO ARTURO FARFAN ORTIZ;PARTIDO CENTRO DEMOCRATICO;492,PAIPA;ALEJANDRO ARTURO FARFAN ORTIZ;PARTIDO CENTRO DEMOCRÁTICO;492,0.0,0.0
PAIPA;AURA LIGIA GRIMALDOS ACERO;PARTIDO POLITICO DIGNIDAD & COMPROMISO;738,PAIPA;AURA LIGIA GRIMALDOS ACERO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;738,0.0,0.0
PAIPA;GERMAN RICARDO CAMACHO BARRERA;PAIPA NOS MUEVE;11261,PAIPA;GERMAN RICARDO CAMACHO BARRERA;PAIPA NOS MUEVE;11261,0.0,0.0
PAIPA;INGRID MARGARITA GALAN DIAZ;MOVIMIENTO POLITICO COLOMBIA HUMANA;608,PAIPA;INGRID MARGARITA GALAN DIAZ;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;608,0.0,0.0
PAIPA;JOSE MARIO DAZA HIGUERA;PARTIDO CONSERVADOR COLOMBIANO;1684,PAIPA;JOSE MARIO DAZA HIGUERA;PARTIDO CONSERVADOR COLOMBIANO;1684,0.0,0.0
PAIPA;ROBINSON LARROTTA RODRIGUEZ;COALICION VITAL POR PAIPA;4666,PAIPA;ROBINSON LARROTTA RODRIGUEZ;COALICIÓN VITAL POR PAIPA;4666,0.0,0.0
PAIPA;VOTOS EN BLANCO;CANDIDATOS TOTALES;621,PAIPA;VOTOS EN BLANCO;CANDIDATOS TOTALES;621,0.0,0.0
PAIPA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;132,PAIPA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;132,0.0,0.0
PAIPA;VOTOS NULOS;CANDIDATOS TOTALES;314,PAIPA;VOTOS NULOS;CANDIDATOS TOTALES;314,0.0,0.0
PAJARITO;RENE GUSTAVO TEJEDOR LOPEZ;PARTIDO LIBERAL COLOMBIANO;760,PAJARITO;RENE GUSTAVO TEJEDOR LOPEZ;PARTIDO LIBERAL COLOMBIANO;760,0.0,0.0
PAJARITO;VOTOS EN BLANCO;CANDIDATOS TOTALES;5,PAJARITO;VOTOS EN BLANCO;CANDIDATOS TOTALES;5,0.0,0.0
PAJARITO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;6,PAJARITO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;6,0.0,0.0
PAJARITO;VOTOS NULOS;CANDIDATOS TOTALES;6,PAJARITO;VOTOS NULOS;CANDIDATOS TOTALES;6,0.0,0.0
PAJARITO;YEFER MIRANDA PLAZAS;PARTIDO NUEVO LIBERALISMO;644,PAJARITO;YEFER MIRANDA PLAZAS;PARTIDO NUEVO LIBERALISMO;644,0.0,0.0
PANQUEBA;JESUS ALEJANDRO PUENTES MARTINEZ;PARTIDO LA FUERZA DE LA PAZ-PARTIDO LIBERAL COLOMBIANO;575,PANQUEBA;JESUS ALEJANDRO PUENTES MARTINEZ;PARTIDO LA FUERZA DE LA PAZ-PARTIDO LIBERAL COLOMBIANO;575,0.0,0.0
PANQUEBA;MARCO RODRIGO PEREZ PEREZ;PARTIDO ALIANZA VERDE;89,PANQUEBA;MARCO RODRIGO PEREZ PEREZ;PARTIDO ALIANZA VERDE;89,0.0,0.0
PANQUEBA;SALOMON MUNOZ MARTINEZ;PARTIDO CONSERVADOR COLOMBIANO;538,PANQUEBA;SALOMON MUÑOZ MARTINEZ;PARTIDO CONSERVADOR COLOMBIANO;538,0.0,0.0
PANQUEBA;VOTOS EN BLANCO;CANDIDATOS TOTALES;8,PANQUEBA;VOTOS EN BLANCO;CANDIDATOS TOTALES;8,0.0,0.0
PANQUEBA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;5,PANQUEBA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;5,0.0,0.0
PANQUEBA;VOTOS NULOS;CANDIDATOS TOTALES;6,PANQUEBA;VOTOS NULOS;CANDIDATOS TOTALES;6,0.0,0.0
PAUNA;ALDEMAR MURCIA CANON;PARTIDO POLITICO DIGNIDAD & COMPROMISO;17,PAUNA;ALDEMAR MURCIA CAÑON;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;17,0.0,0.0
PAUNA;DIANA RAQUEL DIAZ ZAPATA;PARTIDO ALIANZA VERDE;95,PAUNA;DIANA RAQUEL DIAZ ZAPATA;PARTIDO ALIANZA VERDE;95,0.0,0.0
PAUNA;FERMIN ANTONIO CANON VILLAMIL;NUESTRO COMPROMISO ES PAUNA;593,PAUNA;FERMIN ANTONIO CAÑON VILLAMIL;NUESTRO COMPROMISO ES PAUNA;593,0.0,0.0
PAUNA;JULIO RAMIRO PENA RAMIREZ;PARTIDO CENTRO DEMOCRATICO;1890,PAUNA;JULIO RAMIRO PEÑA RAMIREZ;PARTIDO CENTRO DEMOCRÁTICO;1890,0.0,0.0
PAUNA;MARCO ANTONIO CUBILLOS CASTRO;PARTIDO LIGA GOBERNANTES ANTICORRUPCION - LIGA;9,PAUNA;MARCO ANTONIO CUBILLOS CASTRO;PARTIDO LIGA GOBERNANTES ANTICORRUPCIÓN - LIGA;9,0.0,0.0
PAUNA;OMAR CASALLAS SANCHEZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;1514,PAUNA;OMAR CASALLAS SANCHEZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1514,0.0,0.0
PAUNA;OMAR JOVANY CANON SIERRA;PARTIDO POLITICO CREEMOS;318,PAUNA;OMAR JOVANY CAÑON SIERRA;PARTIDO POLÍTICO CREEMOS;318,0.0,0.0
PAUNA;PEDRO NEL FORERO GARCIA;PARTIDO CAMBIO RADICAL;407,PAUNA;PEDRO NEL FORERO GARCIA;PARTIDO CAMBIO RADICAL;407,0.0,0.0
PAUNA;SANDRA CATALINA LANCHEROS ORTEGA;PARTIDO VERDE OXIGENO;115,PAUNA;SANDRA CATALINA LANCHEROS ORTEGA;PARTIDO VERDE OXÍGENO;115,0.0,0.0
PAUNA;VOTOS EN BLANCO;CANDIDATOS TOTALES;20,PAUNA;VOTOS EN BLANCO;CANDIDATOS TOTALES;20,0.0,0.0
PAUNA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;35,PAUNA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;35,0.0,0.0
PAUNA;VOTOS NULOS;CANDIDATOS TOTALES;43,PAUNA;VOTOS NULOS;CANDIDATOS TOTALES;43,0.0,0.0
PAYA;JOSE ROLDAN MALDONADO PEREZ;PARTIDO CONSERVADOR COLOMBIANO;630,PAYA;JOSE ROLDAN MALDONADO PEREZ;PARTIDO CONSERVADOR COLOMBIANO;630,0.0,0.0
PAYA;JUVENAL PEREZ VEGA;PARTIDO ALIANZA VERDE;942,PAYA;JUVENAL PEREZ VEGA;PARTIDO ALIANZA VERDE;942,0.0,0.0
PAYA;VOTOS EN BLANCO;CANDIDATOS TOTALES;2,PAYA;VOTOS EN BLANCO;CANDIDATOS TOTALES;2,0.0,0.0
PAYA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;12,PAYA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;12,0.0,0.0
PAYA;VOTOS NULOS;CANDIDATOS TOTALES;3,PAYA;VOTOS NULOS;CANDIDATOS TOTALES;3,0.0,0.0
PAZ DE RIO;DIEGO JAVIER MESA INFANTE;COALICION DE LA UNION;999,PAZ DE RIO;DIEGO JAVIER MESA INFANTE;COALICION DE LA UNION;999,0.0,0.0
PAZ DE RIO;EDGAR GIOVANNI GOMEZ NINO;PARTIDO LIBERAL COLOMBIANO;334,PAZ DE RIO;EDGAR GIOVANNI GOMEZ NIÑO;PARTIDO LIBERAL COLOMBIANO;334,0.0,0.0
PAZ DE RIO;EZEQUIEL JIMENEZ CELY;AGRUPACION POLITICA EN MARCHA;1357,PAZ DE RIO;EZEQUIEL JIMENEZ CELY;AGRUPACIÓN POLÍTICA EN MARCHA;1357,0.0,0.0
PAZ DE RIO;GABRIEL AUGUSTO ESTUPINAN ESTUPINAN;MOVIMIENTO POLITICO COLOMBIA HUMANA;196,PAZ DE RIO;GABRIEL AUGUSTO ESTUPIÑAN ESTUPIÑAN;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;196,0.0,0.0
PAZ DE RIO;VOTOS EN BLANCO;CANDIDATOS TOTALES;45,PAZ DE RIO;VOTOS EN BLANCO;CANDIDATOS TOTALES;45,0.0,0.0
PAZ DE RIO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;24,PAZ DE RIO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;24,0.0,0.0
PAZ DE RIO;VOTOS NULOS;CANDIDATOS TOTALES;22,PAZ DE RIO;VOTOS NULOS;CANDIDATOS TOTALES;22,0.0,0.0
PESCA;ALEXANDER HERRERA RODRIGUEZ;PARTIDO ALIANZA VERDE;319,PESCA;ALEXANDER HERRERA RODRIGUEZ;PARTIDO ALIANZA VERDE;319,0.0,0.0
PESCA;EDGAR RICARDO GAMEZ AMAYA;UNIDOS POR PESCA;2730,PESCA;EDGAR RICARDO GAMEZ AMAYA;UNIDOS POR PESCA;2730,0.0,0.0
PESCA;NANCY MARIELA RUIZ BARRERA;EL CAMBIO QUE QUEREMOS;1350,PESCA;NANCY MARIELA RUIZ BARRERA;EL CAMBIO QUE QUEREMOS;1350,0.0,0.0
PESCA;NESTOR DARIO CHAPARRO SILVA;PARTIDO LIBERAL COLOMBIANO;322,PESCA;NESTOR DARIO CHAPARRO SILVA;PARTIDO LIBERAL COLOMBIANO;322,0.0,0.0
PESCA;VOTOS EN BLANCO;CANDIDATOS TOTALES;25,PESCA;VOTOS EN BLANCO;CANDIDATOS TOTALES;25,0.0,0.0
PESCA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;30,PESCA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;30,0.0,0.0
PESCA;VOTOS NULOS;CANDIDATOS TOTALES;17,PESCA;VOTOS NULOS;CANDIDATOS TOTALES;17,0.0,0.0
"PISBA;JAIRO ENRIQUE MILLAN MALPICA;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";23","PISBA;JAIRO ENRIQUE MILLAN MALPICA;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";23",0.0,0.0
PISBA;JOSE RICARDO MALDONADO TABACO;PARTIDO CAMBIO RADICAL;59,PISBA;JOSE RICARDO MALDONADO TABACO;PARTIDO CAMBIO RADICAL;59,0.0,0.0
PISBA;MANUELA PIDIACHE RUIZ;PARTIDO CONSERVADOR COLOMBIANO;743,PISBA;MANUELA PIDIACHE RUIZ;PARTIDO CONSERVADOR COLOMBIANO;743,0.0,0.0
PISBA;MARCELA TABACO MALDONADO;COALICION PISBA AVANZA EN UNIDAD;215,PISBA;MARCELA TABACO MALDONADO;COALICIÓN PISBA AVANZA EN UNIDAD;215,0.0,0.0
PISBA;VOTOS EN BLANCO;CANDIDATOS TOTALES;5,PISBA;VOTOS EN BLANCO;CANDIDATOS TOTALES;5,0.0,0.0
PISBA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;12,PISBA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;12,0.0,0.0
PISBA;VOTOS NULOS;CANDIDATOS TOTALES;6,PISBA;VOTOS NULOS;CANDIDATOS TOTALES;6,0.0,0.0
PUERTO BOYACA;CARLOS ANDRES VEGA VIRGUEZ;PARTIDO LIGA GOBERNANTES ANTICORRUPCION - LIGA;116,PUERTO BOYACA;CARLOS ANDRES VEGA VIRGUEZ;PARTIDO LIGA GOBERNANTES ANTICORRUPCIÓN - LIGA;116,0.0,0.0
PUERTO BOYACA;CESAR AUGUSTO POVEDA ROJAS;PARTIDO DEMOCRATA COLOMBIANO;6337,PUERTO BOYACA;CESAR AUGUSTO POVEDA ROJAS;PARTIDO DEMÓCRATA COLOMBIANO;6337,0.0,0.0
PUERTO BOYACA;JHON FEIBER URREA CIFUENTES;LA FUERZA DEL FUTURO;7217,PUERTO BOYACA;JHON FEIBER URREA CIFUENTES;LA FUERZA DEL FUTURO;7217,0.0,0.0
PUERTO BOYACA;JUAN CAMILO VILLANUEVA MARIN;SI VILLANUEVA;2760,PUERTO BOYACA;JUAN CAMILO VILLANUEVA MARIN;SI VILLANUEVA;2760,0.0,0.0
PUERTO BOYACA;MANUEL ADAN GRISALES SERNA;MOVIMIENTO POLITICO COLOMBIA HUMANA;187,PUERTO BOYACA;MANUEL ADAN GRISALES SERNA;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;187,0.0,0.0
PUERTO BOYACA;MONICA JANETH PEREZ RUIZ;PARTIDO VERDE OXIGENO;1327,PUERTO BOYACA;MONICA JANETH PEREZ RUIZ;PARTIDO VERDE OXÍGENO;1327,0.0,0.0
PUERTO BOYACA;OSCAR FERNANDO BOTERO ALZATE;PUERTO BOYACA ES DE TODOS;6342,PUERTO BOYACA;OSCAR FERNANDO BOTERO ALZATE;PUERTO BOYACÁ ES DE TODOS;6342,0.0,0.0
PUERTO BOYACA;OTTO ALBERTO CARVAJAL SANABRIA;PARTIDO POLITICO LA FUERZA DE LA PAZ;120,PUERTO BOYACA;OTTO ALBERTO CARVAJAL SANABRIA;PARTIDO POLÍTICO LA FUERZA DE LA PAZ;120,0.0,0.0
PUERTO BOYACA;RODOLFO CHAVEZ HERNANDEZ;NUEVA FUERZA DEMOCRATICA;69,PUERTO BOYACA;RODOLFO CHAVEZ HERNANDEZ;NUEVA FUERZA DEMOCRÁTICA;69,0.0,0.0
PUERTO BOYACA;VOTOS EN BLANCO;CANDIDATOS TOTALES;544,PUERTO BOYACA;VOTOS EN BLANCO;CANDIDATOS TOTALES;544,0.0,0.0
PUERTO BOYACA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;567,PUERTO BOYACA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;567,0.0,0.0
PUERTO BOYACA;VOTOS NULOS;CANDIDATOS TOTALES;657,PUERTO BOYACA;VOTOS NULOS;CANDIDATOS TOTALES;657,0.0,0.0
QUIPAMA;ELBER DELGADO ROJAS;PARTIDO VERDE OXIGENO;393,QUIPAMA;ELBER DELGADO ROJAS;PARTIDO VERDE OXÍGENO;393,0.0,0.0
QUIPAMA;FABIO AUGUSTO BELTRAN VEGA;QUIPAMA EN BUENAS MANOS;930,QUIPAMA;FABIO AUGUSTO BELTRAN VEGA;QUIPAMA EN BUENAS MANOS;930,0.0,0.0
QUIPAMA;FELIX ALEJANDRO GUTIERREZ VEGA;QUIPAMA LA FUERZA QUE NOS UNE;1397,QUIPAMA;FELIX ALEJANDRO GUTIERREZ VEGA;QUIPAMA LA FUERZA QUE NOS UNE;1397,0.0,0.0
QUIPAMA;MIGUEL ANGEL MEDINA PEREZ;PARTIDO CENTRO DEMOCRATICO;688,QUIPAMA;MIGUEL ANGEL MEDINA PEREZ;PARTIDO CENTRO DEMOCRÁTICO;688,0.0,0.0
QUIPAMA;NINI JOHANA CIFUENTES PABON;PARTIDO POLO DEMOCRATICO ALTERNATIVO;21,QUIPAMA;NINI JOHANA CIFUENTES PABON;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;21,0.0,0.0
"QUIPAMA;OFELIA MIRANDA BELTRAN;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";143","QUIPAMA;OFELIA MIRANDA BELTRAN;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";143",0.0,0.0
QUIPAMA;VOTOS EN BLANCO;CANDIDATOS TOTALES;11,QUIPAMA;VOTOS EN BLANCO;CANDIDATOS TOTALES;11,0.0,0.0
QUIPAMA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;26,QUIPAMA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;26,0.0,0.0
QUIPAMA;VOTOS NULOS;CANDIDATOS TOTALES;24,QUIPAMA;VOTOS NULOS;CANDIDATOS TOTALES;24,0.0,0.0
RAMIRIQUI;ANGEL ALEJANDRO GALAN ESPINOSA;EL MOMENTO DE LA GENTE;1550,RAMIRIQUI;ANGEL ALEJANDRO GALAN ESPINOSA;EL MOMENTO DE LA GENTE;1550,0.0,0.0
RAMIRIQUI;CAMILO ANDRES AVILA MARQUEZ;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO LIBERAL COLOMBIANO;2764,RAMIRIQUI;CAMILO ANDRES AVILA MARQUEZ;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO LIBERAL COLOMBIANO;2764,0.0,0.0
"RAMIRIQUI;JOSE IGNACIO BAUTISTA ARIAS;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";24","RAMIRIQUI;JOSE IGNACIO BAUTISTA ARIAS;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";24",0.0,0.0
RAMIRIQUI;OMAR JUNCO ESPINOSA;CONFIANZA PROGRESO Y DESARROLLO;2411,RAMIRIQUI;OMAR JUNCO ESPINOSA;CONFIANZA PROGRESO Y DESARROLLO;2411,0.0,0.0
RAMIRIQUI;VOTOS EN BLANCO;CANDIDATOS TOTALES;67,RAMIRIQUI;VOTOS EN BLANCO;CANDIDATOS TOTALES;67,0.0,0.0
RAMIRIQUI;VOTOS NO MARCADOS;CANDIDATOS TOTALES;55,RAMIRIQUI;VOTOS NO MARCADOS;CANDIDATOS TOTALES;55,0.0,0.0
RAMIRIQUI;VOTOS NULOS;CANDIDATOS TOTALES;41,RAMIRIQUI;VOTOS NULOS;CANDIDATOS TOTALES;41,0.0,0.0
RAQUIRA;GUSTAVO CASAS CASAS;PARTIDO CAMBIO RADICAL;1300,RAQUIRA;GUSTAVO CASAS CASAS;PARTIDO CAMBIO RADICAL;1300,0.0,0.0
RAQUIRA;JOSE ALFREDO MENDIETA MENDIETA;COALICION UNIDOS POR EL CAMBIO;166,RAQUIRA;JOSE ALFREDO MENDIETA MENDIETA;COALICION UNIDOS POR EL CAMBIO;166,0.0,0.0
RAQUIRA;JULIO CESAR RUBIANO CASAS;RAQUIRA DIGNA;1862,RAQUIRA;JULIO CESAR RUBIANO CASAS;RAQUIRA DIGNA;1862,0.0,0.0
RAQUIRA;NESTOR ALONSO CASTILLO BUITRAGO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;766,RAQUIRA;NESTOR ALONSO CASTILLO BUITRAGO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;766,0.0,0.0
RAQUIRA;SANTIAGO RODRIGUEZ RUIZ;MOVIMIENTO POLITICO COLOMBIA HUMANA;144,RAQUIRA;SANTIAGO RODRIGUEZ RUIZ;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;144,0.0,0.0
RAQUIRA;VOTOS EN BLANCO;CANDIDATOS TOTALES;40,RAQUIRA;VOTOS EN BLANCO;CANDIDATOS TOTALES;40,0.0,0.0
RAQUIRA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;31,RAQUIRA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;31,0.0,0.0
RAQUIRA;VOTOS NULOS;CANDIDATOS TOTALES;29,RAQUIRA;VOTOS NULOS;CANDIDATOS TOTALES;29,0.0,0.0
RONDON;SANDRA MILENA ALVAREZ ALVAREZ;PARTIDO DE LA UNION POR LA GENTE- PARTIDO CAMBIO RADICAL;493,RONDON;SANDRA MILENA ALVAREZ ALVAREZ;PARTIDO DE LA UNION POR LA GENTE- PARTIDO CAMBIO RADICAL;493,0.0,0.0
RONDON;SANTIAGO ALEXANDER VARGAS DAZA;PARTIDO ALIANZA VERDE;1295,RONDON;SANTIAGO ALEXANDER VARGAS DAZA;PARTIDO ALIANZA VERDE;1295,0.0,0.0
RONDON;SILVIO JHON FREDY LOPEZ REYES;PARTIDO LIBERAL COLOMBIANO;65,RONDON;SILVIO JHON FREDY LOPEZ REYES;PARTIDO LIBERAL COLOMBIANO;65,0.0,0.0
RONDON;VOTOS EN BLANCO;CANDIDATOS TOTALES;15,RONDON;VOTOS EN BLANCO;CANDIDATOS TOTALES;15,0.0,0.0
RONDON;VOTOS NO MARCADOS;CANDIDATOS TOTALES;11,RONDON;VOTOS NO MARCADOS;CANDIDATOS TOTALES;11,0.0,0.0
RONDON;VOTOS NULOS;CANDIDATOS TOTALES;6,RONDON;VOTOS NULOS;CANDIDATOS TOTALES;6,0.0,0.0
SABOYA;JHON CHARLES COBOS CASTELLANOS;MOVIMIENTO POLITICO COLOMBIA HUMANA;240,SABOYA;JHON CHARLES COBOS CASTELLANOS;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;240,0.0,0.0
SABOYA;JUAN CARLOS GONZALEZ PINEDA;+PARTICIPACION + COMUNIDAD + HECHOS;4516,SABOYA;JUAN CARLOS GONZALEZ PINEDA;+PARTICIPACIÓN + COMUNIDAD + HECHOS;4516,0.0,0.0
SABOYA;VOTOS EN BLANCO;CANDIDATOS TOTALES;68,SABOYA;VOTOS EN BLANCO;CANDIDATOS TOTALES;68,0.0,0.0
SABOYA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;94,SABOYA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;94,0.0,0.0
