MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
SOGAMOSO;MAURICIO BARON GRANADOS;ESCRIBAMOS EL FUTURO DE SOGAMOSO;12395,SOGAMOSO;MAURICIO BARON GRANADOS;ESCRIBAMOS EL FUTURO DE SOGAMOSO;12395,0.0,0.0
SOGAMOSO;RIGOBERTO ALFONSO PEREZ;COALICION POR UN MEJOR MANANA;20851,SOGAMOSO;RIGOBERTO ALFONSO PEREZ;COALICION POR UN MEJOR MAÑANA;20851,0.0,0.0
SOGAMOSO;SEBASTIAN CIFUENTES HOYOS;PARTIDO ADA;266,SOGAMOSO;SEBASTIAN CIFUENTES HOYOS;PARTIDO ADA;266,0.0,0.0
SOGAMOSO;WHILFREDO RIVERA COGUA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1434,SOGAMOSO;WHILFREDO RIVERA COGUA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1434,0.0,0.0
SOGAMOSO;WILSON TORRES SUPELANO;DECENTES;2095,SOGAMOSO;WILSON TORRES SUPELANO;DECENTES;2095,0.0,0.0
SOMONDOCO;CRISTIAN ALBERTO FERNANDEZ SANCHEZ;PARTIDO CONSERVADOR COLOMBIANO;467,SOMONDOCO;CRISTIAN ALBERTO FERNANDEZ SANCHEZ;PARTIDO CONSERVADOR COLOMBIANO;467,0.0,0.0
SOMONDOCO;EDISON ROLANDO GAITAN ROA;PARTIDO ALIANZA VERDE;849,SOMONDOCO;EDISON ROLANDO GAITAN ROA;PARTIDO ALIANZA VERDE;849,0.0,0.0
SOMONDOCO;MARCOS MAURICIO BOHORQUEZ PERILLA;PARTIDO CAMBIO RADICAL;695,SOMONDOCO;MARCOS MAURICIO BOHORQUEZ PERILLA;PARTIDO CAMBIO RADICAL;695,0.0,0.0
SORA;FLAVIO HERNAN LARGO DURAN;TRASFORMACION SOCIAL OPORTUNIDAD PARA TODOS;1091,SORA;FLAVIO HERNAN LARGO DURAN;TRASFORMACION SOCIAL OPORTUNIDAD PARA TODOS;1091,0.0,0.0
SORA;HERNAN ALONSO ACOSTA MEDINA;CONSTRUIMOS FUTURO CON SENTIDO SOCIAL;952,SORA;HERNAN ALONSO ACOSTA MEDINA;CONSTRUIMOS FUTURO CON SENTIDO SOCIAL;952,0.0,0.0
SORA;IVAN CAMILO SAAVEDRA BUITRAGO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;287,SORA;IVAN CAMILO SAAVEDRA BUITRAGO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;287,0.0,0.0
SORA;JAVIER ORLANDO RODRIGUEZ DIAZ;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;38,SORA;JAVIER ORLANDO RODRIGUEZ DIAZ;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;38,0.0,0.0
SORACA;EFRAIN CAMILO BERNAL YANQUEN;UNIDOS POR EL FUTURO Y LA PROSPERIDAD DE SORACA;723,SORACA;EFRAIN CAMILO BERNAL YANQUEN;UNIDOS POR EL FUTURO Y LA PROSPERIDAD DE SORACA;723,0.0,0.0
SORACA;JOSE MISAEL NEVA OCACION;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;3429,SORACA;JOSE MISAEL NEVA OCACION;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;3429,0.0,0.0
SORACA;OSCAR IVAN FUNEME HUERTAS;PARTIDO CAMBIO RADICAL;422,SORACA;OSCAR IVAN FUNEME HUERTAS;PARTIDO CAMBIO RADICAL;422,0.0,0.0
SOTAQUIRA;HENRY SANTIAGO SUTA TOCA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;1889,SOTAQUIRA;HENRY SANTIAGO SUTA TOCA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;1889,0.0,0.0
SOTAQUIRA;MANUEL ANTONIO ROBLES MATEUS;PARTIDO ALIANZA VERDE;1292,SOTAQUIRA;MANUEL ANTONIO ROBLES MATEUS;PARTIDO ALIANZA VERDE;1292,0.0,0.0
SOTAQUIRA;MARCO AURELIO NINO CHAPARRO;PARTIDO CENTRO DEMOCRATICO;174,SOTAQUIRA;MARCO AURELIO NIÑO CHAPARRO;PARTIDO CENTRO DEMOCRATICO;174,0.0,0.0
SOTAQUIRA;ROYMAN ANDRE GARAVITO CORONADO;COALICION PARTIDO DE LA U -CAMBIO RADICAL;1064,SOTAQUIRA;ROYMAN ANDRE GARAVITO CORONADO;COALICION PARTIDO DE LA U -CAMBIO RADICAL;1064,0.0,0.0
SUSACON;GLORIA FIDELIA HERNANDEZ SANDOVAL;PARTIDO CENTRO DEMOCRATICO;1,SUSACON;GLORIA FIDELIA HERNANDEZ SANDOVAL;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SUSACON;RODOLFO PUENTES SUAREZ;PARTIDO ALIANZA VERDE;936,SUSACON;RODOLFO PUENTES SUAREZ;PARTIDO ALIANZA VERDE;936,0.0,0.0
SUSACON;SILVIO ALBERTO RINCON ORTEGA;PARTIDO CONSERVADOR COLOMBIANO;1129,SUSACON;SILVIO ALBERTO RINCON ORTEGA;PARTIDO CONSERVADOR COLOMBIANO;1129,0.0,0.0
SUTAMARCHAN;FRANCISCO JAVIER VILLAMIL;EL PROGRESO DE SUTAMARCHAN DEBE CONTINUAR;2436,SUTAMARCHAN;FRANCISCO JAVIER VILLAMIL;EL PROGRESO DE SUTAMARCHAN DEBE CONTINUAR;2436,0.0,0.0
SUTAMARCHAN;MIGUEL ANDRES RODRIGUEZ SAAVEDRA;PARA HACER DE NUESTRA SUTAMARCHAN UN MEJOR LUGAR PARA TODOS;2260,SUTAMARCHAN;MIGUEL ANDRES RODRIGUEZ SAAVEDRA;PARA HACER DE NUESTRA SUTAMARCHAN UN MEJOR LUGAR PARA TODOS;2260,0.0,0.0
SUTATENZA;OSCAR YOVANY MONTENEGRO SALCEDO;PARTIDO CONSERVADOR COLOMBIANO;1492,SUTATENZA;OSCAR YOVANY MONTENEGRO SALCEDO;PARTIDO CONSERVADOR COLOMBIANO;1492,0.0,0.0
SUTATENZA;YILMER ANDREY COBA DUARTE;PARTIDO CENTRO DEMOCRATICO;1242,SUTATENZA;YILMER ANDREY COBA DUARTE;PARTIDO CENTRO DEMOCRATICO;1242,0.0,0.0
TASCO;ESTELLA MARQUEZ RODRIGUEZ;PARTIDO CENTRO DEMOCRATICO;381,TASCO;ESTELLA MARQUEZ RODRIGUEZ;PARTIDO CENTRO DEMOCRATICO;381,0.0,0.0
TASCO;GERMAN CAMILO MORALES RINCON;PARTIDO LIBERAL COLOMBIANO;1483,TASCO;GERMAN CAMILO MORALES RINCON;PARTIDO LIBERAL COLOMBIANO;1483,0.0,0.0
TASCO;JUAN YESID CUSBA TIBADUIZA;PARTIDO SOCIAL DE UNIDAD NACIONAL Y PARTIDO CAMBIO RADICAL;1697,TASCO;JUAN YESID CUSBA TIBADUIZA;PARTIDO SOCIAL DE UNIDAD NACIONAL Y PARTIDO CAMBIO RADICAL;1697,0.0,0.0
TENZA;JOSE LUIS GOMEZ ALFONSO;TENZA UNIDA PROGRESO DE TODOS;1253,TENZA;JOSE LUIS GOMEZ ALFONSO;TENZA UNIDA PROGRESO DE TODOS;1253,0.0,0.0
TENZA;MARIO FERNANDO LOZANO DUARTE;PARTIDO ALIANZA VERDE;1211,TENZA;MARIO FERNANDO LOZANO DUARTE;PARTIDO ALIANZA VERDE;1211,0.0,0.0
TENZA;OSCAR ANDRES MORENO MENDEZ;PARTIDO CONSERVADOR COLOMBIANO - POLO DEMOCRATICO - ASI;144,TENZA;OSCAR ANDRES MORENO MENDEZ;PARTIDO CONSERVADOR COLOMBIANO - POLO DEMOCRATICO - ASI;144,0.0,0.0
TIBANA;GUSTAVO ALEXANDER GARCIA PARRA;POR AMOR A TIBANA;2211,TIBANA;GUSTAVO ALEXANDER GARCIA PARRA;POR AMOR A TIBANA;2211,0.0,0.0
TIBANA;LEOPOLDO MANCIPE LARA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;46,TIBANA;LEOPOLDO MANCIPE LARA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;46,0.0,0.0
TIBANA;LUIS ALBERTO CASTEBLANCO QUINCOS;ALCALDIA TIBANA;1743,TIBANA;LUIS ALBERTO CASTEBLANCO QUINCOS;ALCALDIA TIBANA;1743,0.0,0.0
TIBANA;WILLIAM TOMAS GALINDO BORDA;PARTIDO CENTRO DEMOCRATICO;836,TIBANA;WILLIAM TOMAS GALINDO BORDA;PARTIDO CENTRO DEMOCRATICO;836,0.0,0.0
TIBANA;WILSON NAIZAQUE ACEVEDO;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;37,TIBANA;WILSON NAIZAQUE ACEVEDO;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;37,0.0,0.0
TIBANA;YURY DIAZ PATINO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;231,TIBANA;YURY DIAZ PATIÑO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;231,0.0,0.0
TIBASOSA;EDUARDO SALCEDO VELOSA;PARTIDO CENTRO DEMOCRATICO;1929,TIBASOSA;EDUARDO SALCEDO VELOSA;PARTIDO CENTRO DEMOCRATICO;1929,0.0,0.0
TIBASOSA;GLORIA CECILIA PALACIOS GUASTAR;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO DE LA U - POLO DEMOCRATICO;2220,TIBASOSA;GLORIA CECILIA PALACIOS GUASTAR;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO DE LA U - POLO DEMOCRATICO;2220,0.0,0.0
TIBASOSA;HUGO ARNALDO PORRAS PEDROZA;TIBASOSA PRIMERO;85,TIBASOSA;HUGO ARNALDO PORRAS PEDROZA;TIBASOSA PRIMERO;85,0.0,0.0
TIBASOSA;LEONARDO ALBERTO RODRIGUEZ REYES;PARTIDO CAMBIO RADICAL;326,TIBASOSA;LEONARDO ALBERTO RODRIGUEZ REYES;PARTIDO CAMBIO RADICAL;326,0.0,0.0
TIBASOSA;MARIA ELVIRA DEL TRANSITO ROMERO CORDOBA;PARTIDO ALIANZA VERDE;1352,TIBASOSA;MARIA ELVIRA DEL TRANSITO ROMERO CORDOBA;PARTIDO ALIANZA VERDE;1352,0.0,0.0
TIBASOSA;PRISS DANEISY CABRA CAMARGO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;521,TIBASOSA;PRISS DANEISY CABRA CAMARGO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;521,0.0,0.0
TINJACA;ALSILVER SIERRA MENDIETA;PARTIDO CONSERVADOR COLOMBIANO;1243,TINJACA;ALSILVER SIERRA MENDIETA;PARTIDO CONSERVADOR COLOMBIANO;1243,0.0,0.0
TINJACA;ALVARO ALONZO GUERRERO GUERRERO;PARTIDO ALIANZA VERDE;7,TINJACA;ALVARO ALONZO GUERRERO GUERRERO;PARTIDO ALIANZA VERDE;7,0.0,0.0
TINJACA;NESTOR HUBEIMAR CANDELA REYES;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;962,TINJACA;NESTOR HUBEIMAR CANDELA REYES;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;962,0.0,0.0
TIPACOQUE;CARLOS NELSON DIAZ PEREZ;TIPACOQUE AVANZA;1364,TIPACOQUE;CARLOS NELSON DIAZ PEREZ;TIPACOQUE AVANZA;1364,0.0,0.0
TIPACOQUE;HECTOR SEGUNDO RAMIREZ ESCOBAR;PARTIDO LIBERAL COLOMBIANO;1339,TIPACOQUE;HECTOR SEGUNDO RAMIREZ ESCOBAR;PARTIDO LIBERAL COLOMBIANO;1339,0.0,0.0
TOCA;GERMAN ALONSO BECERRA LOPEZ;AVANCEMOS JUNTOS POR TOCA;2803,TOCA;GERMAN ALONSO BECERRA LOPEZ;AVANCEMOS JUNTOS POR TOCA;2803,0.0,0.0
TOCA;SEGUNDO CRISANTO OCHOA DIAZ;EN EQUIPO HACEMOS MAS;2929,TOCA;SEGUNDO CRISANTO OCHOA DIAZ;EN EQUIPO HACEMOS MAS;2929,0.0,0.0
TOGUI;CRISTIAN DARIO NEIRA GARZON;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO;1407,TOGUI;CRISTIAN DARIO NEIRA GARZON;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO;1407,0.0,0.0
TOGUI;GERARDO SANCHEZ JIMENEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;47,TOGUI;GERARDO SANCHEZ JIMENEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;47,0.0,0.0
TOGUI;ISIDORO SEGUNDO MUNEVAR URAZAN;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;32,TOGUI;ISIDORO SEGUNDO MUNEVAR URAZAN;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;32,0.0,0.0
TOPAGA;ALVARO HENRY BARRERA DIAZ;PARTIDO CONSERVADOR COLOMBIANO;1820,TOPAGA;ALVARO HENRY BARRERA DIAZ;PARTIDO CONSERVADOR COLOMBIANO;1820,0.0,0.0
TOPAGA;MARCO ANTONIO ALFONSO TORRES;PARTIDO ALIANZA VERDE;669,TOPAGA;MARCO ANTONIO ALFONSO TORRES;PARTIDO ALIANZA VERDE;669,0.0,0.0
TOTA;DIANA ELIZABETH RIANO CHAPARRO;TEJIENDO DESARROLLO;1067,TOTA;DIANA ELIZABETH RIAÑO CHAPARRO;TEJIENDO DESARROLLO;1067,0.0,0.0
TOTA;ERIVERTO CRUZ RIANO;TOTA POR UN FUTURO PROACTIVO;2135,TOTA;ERIVERTO CRUZ RIAÑO;TOTA POR UN FUTURO PROACTIVO;2135,0.0,0.0
TOTA;PEDRO DIRSO MARTINEZ JOYA;EXPERIENCIA MAS CARISMA IGUAL RESULTADOS;12,TOTA;PEDRO DIRSO MARTINEZ JOYA;EXPERIENCIA MAS CARISMA IGUAL RESULTADOS;12,0.0,0.0
TUNJA;ANDERSON ROLANDO MENDIVELSO MEJIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1685,TUNJA;ANDERSON ROLANDO MENDIVELSO MEJIA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1685,0.0,0.0
TUNJA;JOHN ERNESTO CARRERO VILLAMIL;PARTIDO ALIANZA VERDE;21034,TUNJA;JOHN ERNESTO CARRERO VILLAMIL;PARTIDO ALIANZA VERDE;21034,0.0,0.0
TUNJA;JORGE ELIECER MORENO QUIROGA;PARTIDO ADA;744,TUNJA;JORGE ELIECER MORENO QUIROGA;PARTIDO ADA;744,0.0,0.0
TUNJA;LUIS ALEJANDRO FUNEME GONZALEZ;PARTIDO CONSERVADOR COLOMBIANO - ASI - POLO DEMOCRATICO;29720,Alianza Social Independiente,0.0,0.0
TUNJA;MARLEN FUERTE FAUSTINO;PARTIDO COLOMBIA RENACIENTE;2086,TUNJA;MARLEN FUERTE FAUSTINO;PARTIDO COLOMBIA RENACIENTE;2086,0.0,0.0
TUNJA;MERY JOHANNA GONZALEZ ALBA;PARTIDO CENTRO DEMOCRATICO;3596,TUNJA;MERY JOHANNA GONZALEZ ALBA;PARTIDO CENTRO DEMOCRATICO;3596,0.0,0.0
TUNJA;PEDRO JOSE SUAREZ VACCA;COALICION TUNJA;12047,TUNJA;PEDRO JOSE SUAREZ VACCA;COALICION TUNJA;12047,0.0,0.0
TUNJA;RAFAEL GUILLERMO ACEVEDO PEDROZA;TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023;6960,TUNJA;RAFAEL GUILLERMO ACEVEDO PEDROZA;TUNJA PRODUCTIVA SOCIAL Y PARTICIPATIVA 2023;6960,0.0,0.0
TUNUNGUA;ERMES URIEL COMBITA SANTANA;PARTIDO LIBERAL COLOMBIANO;803,TUNUNGUA;ERMES URIEL COMBITA SANTANA;PARTIDO LIBERAL COLOMBIANO;803,0.0,0.0
TURMEQUE;CLAUDIA JOAN POLINDARA ROMERO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;224,TURMEQUE;CLAUDIA JOAN POLINDARA ROMERO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;224,0.0,0.0
TURMEQUE;MARIO ANTONIO VILLAMARIN CRUZ;PARTIDO CENTRO DEMOCRATICO;639,TURMEQUE;MARIO ANTONIO VILLAMARIN CRUZ;PARTIDO CENTRO DEMOCRATICO;639,0.0,0.0
TURMEQUE;MIGUEL ANGEL GOMEZ;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;38,TURMEQUE;MIGUEL ANGEL GOMEZ;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;38,0.0,0.0
TURMEQUE;PEDRO ANTONIO MURILLO MORENO;PARTIDO LIBERAL COLOMBIANO;2817,TURMEQUE;PEDRO ANTONIO MURILLO MORENO;PARTIDO LIBERAL COLOMBIANO;2817,0.0,0.0
TURMEQUE;SILVESTRE MORENO;CAMBIAR ES NECESARIO;112,TURMEQUE;SILVESTRE MORENO;CAMBIAR ES NECESARIO;112,0.0,0.0
TUTA;INDIRA DE LOS ANGELES MEDINA CARRENO;PARTIDO COLOMBIA RENACIENTE;250,TUTA;INDIRA DE LOS ANGELES MEDINA CARREÑO;PARTIDO COLOMBIA RENACIENTE;250,0.0,0.0
TUTA;WILBER JAIME SALAMANCA PINEDA;TUTA SIGUE ADELANTE;2492,TUTA;WILBER JAIME SALAMANCA PINEDA;TUTA SIGUE ADELANTE;2492,0.0,0.0
TUTA;WILBLIN YESID SOTO MONROY;TUTA COMPROMISO DE TODOS;3338,TUTA;WILBLIN YESID SOTO MONROY;TUTA COMPROMISO DE TODOS;3338,0.0,0.0
TUTAZA;GONZALO CASTRO TRIANA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;382,TUTAZA;GONZALO CASTRO TRIANA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;382,0.0,0.0
TUTAZA;JHON ALEXANDER ORTIZ SISSA;PARTIDO ALIANZA VERDE;515,TUTAZA;JHON ALEXANDER ORTIZ SISSA;PARTIDO ALIANZA VERDE;515,0.0,0.0
TUTAZA;LUIS CARLOS CRISTANCHO GUERRERO;PARTIDO CENTRO DEMOCRATICO;472,TUTAZA;LUIS CARLOS CRISTANCHO GUERRERO;PARTIDO CENTRO DEMOCRATICO;472,0.0,0.0
TUTAZA;NELSON DE JESUS GARCIA AGREDO;100 POR CIENTO COMPROMISO RESPONSABLE POR TUTAZA;267,TUTAZA;NELSON DE JESUS GARCIA AGREDO;100 POR CIENTO COMPROMISO RESPONSABLE POR TUTAZA;267,0.0,0.0
UMBITA;OSCAR DANIEL SARMIENTO MORENO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;150,UMBITA;OSCAR DANIEL SARMIENTO MORENO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;150,0.0,0.0
UMBITA;RAFAEL ERNESTO RAMIREZ VALERO;PARTIDO CONSERVADOR COLOMBIANO - CAMBIO RADICAL - CENTRO DEMOCRATICO;2480,Cambio Radical,0.0,0.0
UMBITA;VICTOR MANUEL SANCHEZ VARGAS;PARTIDO ALIANZA VERDE;1514,UMBITA;VICTOR MANUEL SANCHEZ VARGAS;PARTIDO ALIANZA VERDE;1514,0.0,0.0
VENTAQUEMADA;EDGAR ALBERTO REINA AREVALO;PARTIDO ALIANZA VERDE;1705,VENTAQUEMADA;EDGAR ALBERTO REINA AREVALO;PARTIDO ALIANZA VERDE;1705,0.0,0.0
VENTAQUEMADA;JOSE CLODOMIRO BENAVIDES MEDINA;PARTIDO LIBERAL COLOMBIANO;418,VENTAQUEMADA;JOSE CLODOMIRO BENAVIDES MEDINA;PARTIDO LIBERAL COLOMBIANO;418,0.0,0.0
VENTAQUEMADA;MARIA ROSALBA ESPITIA CUERVO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;697,VENTAQUEMADA;MARIA ROSALBA ESPITIA CUERVO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;697,0.0,0.0
VENTAQUEMADA;NELSON BOHORQUEZ OTALORA;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO - CAMBIO RADICAL;3045,Centro Democrático,0.0,0.0
VENTAQUEMADA;OSCAR CAMILO MONTANEZ BOHORQUEZ;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;2562,VENTAQUEMADA;OSCAR CAMILO MONTAÑEZ BOHORQUEZ;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;2562,0.0,0.0
VILLA DE LEIVA;FABIAN CAMILO IGUA ROBLES;VILLA DE LEIVA NOS UNE;1896,VILLA DE LEIVA;FABIAN CAMILO IGUA ROBLES;VILLA DE LEIVA NOS UNE;1896,0.0,0.0
VILLA DE LEIVA;JORGE ELIECER CORTES CASTRO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;357,VILLA DE LEIVA;JORGE ELIECER CORTES CASTRO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;357,0.0,0.0
VILLA DE LEIVA;JOSUE JAVIER CASTELLANOS MORALES;PARTIDO ALIANZA VERDE;3248,VILLA DE LEIVA;JOSUE JAVIER CASTELLANOS MORALES;PARTIDO ALIANZA VERDE;3248,0.0,0.0
VILLA DE LEIVA;LUIS ORLANDO NIETO CARTAGENA;PARTIDO COLOMBIA JUSTA LIBRES;123,VILLA DE LEIVA;LUIS ORLANDO NIETO CARTAGENA;PARTIDO COLOMBIA JUSTA LIBRES;123,0.0,0.0
VILLA DE LEIVA;MIGUEL ANTONIO BUITRAGO NEIRA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;325,VILLA DE LEIVA;MIGUEL ANTONIO BUITRAGO NEIRA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;325,0.0,0.0
VILLA DE LEIVA;VICTOR ALFONSO GAMBOA CHAPARRO;VILLA DE LEYVA RENACE CON EL CAMBIO;2935,VILLA DE LEIVA;VICTOR ALFONSO GAMBOA CHAPARRO;VILLA DE LEYVA RENACE CON EL CAMBIO;2935,0.0,0.0
VILLA DE LEIVA;YUBER CASTELLANOS PRIETO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;90,VILLA DE LEIVA;YUBER CASTELLANOS PRIETO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;90,0.0,0.0
VIRACACHA;CARLOS ALBERTO MARTINEZ PARRA;PARTIDO ALIANZA VERDE;807,VIRACACHA;CARLOS ALBERTO MARTINEZ PARRA;PARTIDO ALIANZA VERDE;807,0.0,0.0
VIRACACHA;GREGORIO RODRIGUEZ SOLER;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO - CAMBIO RADICAL - POLO DEMOCRATICO;1162,Centro Democrático,0.0,0.0
ZETAQUIRA;JORGE ALFONSO RAMIREZ GALINDO;PARTIDO ALIANZA VERDE;1401,ZETAQUIRA;JORGE ALFONSO RAMIREZ GALINDO;PARTIDO ALIANZA VERDE;1401,0.0,0.0
ZETAQUIRA;OSCAR YAMID RAMIREZ LOPEZ;ZETAQUIRA SIGUE ADELANTE;1992,ZETAQUIRA;OSCAR YAMID RAMIREZ LOPEZ;ZETAQUIRA SIGUE ADELANTE;1992,0.0,0.0
