MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
AQUITANIA;AURELIJUS RUTENIS ANTANAS MOCKUS SIVICKAS;PARTIDO ALIANZA VERDE;43,AQUITANIA;Aurelijus Rutenis Antanas Mockus Sivickas;PARTIDO ALIANZA VERDE;43,0.0,0.0
AQUITANIA;BERNER LEON ZAMBRANO ERASO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,AQUITANIA;Berner Leon Zambrano Eraso;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
AQUITANIA;BERTHALY VIAFARA;PARTIDO CAMBIO RADICAL;2,AQUITANIA;Berthaly Viafara;PARTIDO CAMBIO RADICAL;2,0.0,0.0
AQUITANIA;BIBIANA SENETH GIRALDO JARAMILLO;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Bibiana Seneth Giraldo Jaramillo;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;BLANCA YULIMA LOMBANA GONZALEZ;PARTIDO ALIANZA VERDE;3,AQUITANIA;Blanca Yulima Lombana Gonzalez;PARTIDO ALIANZA VERDE;3,0.0,0.0
AQUITANIA;BLAS ALBERTO AHUMADA BARRAZA;PARTIDO CONSERVADOR COLOMBIANO;2,AQUITANIA;Blas Alberto Ahumada Barraza;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
AQUITANIA;BRASILIA ROMERO SINISTERRA;PARTIDO CENTRO DEMOCRATICO;1,AQUITANIA;Brasilia Romero Sinisterra;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
AQUITANIA;CARLOS ABRAHAM JIMENEZ LOPEZ;PARTIDO CAMBIO RADICAL;2,AQUITANIA;Carlos Abraham Jimenez Lopez;PARTIDO CAMBIO RADICAL;2,0.0,0.0
AQUITANIA;CARLOS ANDRES TRUJILLO GONZALEZ;PARTIDO CONSERVADOR COLOMBIANO;1,AQUITANIA;Carlos Andres Trujillo Gonzalez;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
AQUITANIA;CARLOS EDUARDO GUEVARA VILLABON;PARTIDO POLITICO MIRA;1,AQUITANIA;Carlos Eduardo Guevara Villabon;PARTIDO POLITICO MIRA;1,0.0,0.0
AQUITANIA;CARLOS EDWARD OSORIO AGUIAR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;17,AQUITANIA;Carlos Edward Osorio Aguiar;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;17,0.0,0.0
AQUITANIA;CARLOS GUILLERMO AGUDELO CHAMUCERO;PARTIDO CONSERVADOR COLOMBIANO;2,AQUITANIA;Carlos Guillermo Agudelo Chamucero;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
AQUITANIA;CARLOS HUMBERTO ISAZA RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;7,AQUITANIA;Carlos Humberto Isaza Rodriguez;PARTIDO LIBERAL COLOMBIANO;7,0.0,0.0
AQUITANIA;CARLOS HUMBERTO PINZON MURIEL;PARTIDO LIBERAL COLOMBIANO;1,AQUITANIA;Carlos Humberto Pinzon Muriel;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
AQUITANIA;CARLOS IVAN VILLEGAS GIRALDO;PARTIDO CONSERVADOR COLOMBIANO;2,AQUITANIA;Carlos Ivan Villegas Giraldo;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
AQUITANIA;CELSA MARIA GOEZ DURANGO;PARTIDO CONSERVADOR COLOMBIANO;1,AQUITANIA;Celsa Maria Goez Durango;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
AQUITANIA;CIRO ALEJANDRO RAMIREZ CORTES;PARTIDO CENTRO DEMOCRATICO;449,AQUITANIA;Ciro Alejandro Ramirez Cortes;PARTIDO CENTRO DEMOCRATICO;449,0.0,0.0
AQUITANIA;CLAUDIA ALEJANDRA TERRA GUERRA;PARTIDO ALIANZA VERDE;1,AQUITANIA;Claudia Alejandra Terra Guerra;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;CLAUDIA MARIA BUSTAMANTE CEBALLOS;PARTIDO CENTRO DEMOCRATICO;2,AQUITANIA;Claudia Maria Bustamante Ceballos;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
AQUITANIA;CLAUDIA YADIRA INES RODRIGUEZ DE CASTELLANOS;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Claudia Yadira Ines Rodriguez De Castellanos;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;DAIRA DE JESUS GALVIS MENDEZ;PARTIDO CAMBIO RADICAL;3,AQUITANIA;Daira De Jesus Galvis Mendez;PARTIDO CAMBIO RADICAL;3,0.0,0.0
AQUITANIA;DANIEL FERNANDO MEJIA LOZANO;PARTIDO OPCION CIUDADANA;2,AQUITANIA;Daniel Fernando Mejia Lozano;PARTIDO OPCION CIUDADANA;2,0.0,0.0
AQUITANIA;DAVID ALEJANDRO BARGUIL ASSIS;PARTIDO CONSERVADOR COLOMBIANO;5,AQUITANIA;David Alejandro Barguil Assis;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
AQUITANIA;DAVID FELIPE CASTILLO CARDENAS;PARTIDO CAMBIO RADICAL;2444,AQUITANIA;David Felipe Castillo Cardenas;PARTIDO CAMBIO RADICAL;2444,0.0,0.0
AQUITANIA;DEICY ELENA BERMUDEZ HURTADO;PARTIDO ALIANZA VERDE;1,AQUITANIA;Deicy Elena Bermudez Hurtado;PARTIDO ALIANZA VERDE;1,0.0,0.0
"AQUITANIA;DEYBIS ASMED RUA SALINAS;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","AQUITANIA;Deybis Asmed Rua Salinas;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
"AQUITANIA;DIEGO EDIXON KARACHAS RODRIGUEZ SEGURA;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2","AQUITANIA;Diego Edixon Karachas Rodriguez Segura;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2",0.0,0.0
AQUITANIA;DONPOPO AYARA;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Donpopo Ayara;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;ECCEHOMO AYALA CARDENAS;PARTIDO CAMBIO RADICAL;2,AQUITANIA;Eccehomo Ayala Cardenas;PARTIDO CAMBIO RADICAL;2,0.0,0.0
AQUITANIA;EDGAR ENRIQUE PALACIO MIZRAHI;GSC COLOMBIA JUSTA LIBRES;0,AQUITANIA;Edgar Enrique Palacio Mizrahi;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
AQUITANIA;EDGAR ESPINDOLA NINO;PARTIDO OPCION CIUDADANA;3,AQUITANIA;Edgar Espindola Nino;PARTIDO OPCION CIUDADANA;3,0.0,0.0
AQUITANIA;EDGAR JESUS DIAZ CONTRERAS;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Edgar Jesus Diaz Contreras;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;EDINSON DE JESUS MUNOZ CIRO;PARTIDO ALIANZA VERDE;1,AQUITANIA;Edinson De Jesus Munoz Ciro;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;EDUARDO EMILIO PACHECO CUELLO;GSC COLOMBIA JUSTA LIBRES;0,AQUITANIA;Eduardo Emilio Pacheco Cuello;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
AQUITANIA;EDUARDO JOSE GONZALEZ ANGULO;PARTIDO CENTRO DEMOCRATICO;3,AQUITANIA;Eduardo Jose Gonzalez Angulo;PARTIDO CENTRO DEMOCRATICO;3,0.0,0.0
AQUITANIA;EDUARDO JOSE TOUS DE LA OSSA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,AQUITANIA;Eduardo Jose Tous De La Ossa;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
AQUITANIA;EDWIN ELIAS APARICIO SIERRA;PARTIDO ALIANZA VERDE;1,AQUITANIA;Edwin Elias Aparicio Sierra;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;EDWIN YOBANY VIVAS PEREZ;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Edwin Yobany Vivas Perez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;EFRAIN JOSE CEPEDA SARABIA;PARTIDO CONSERVADOR COLOMBIANO;8,AQUITANIA;Efrain Jose Cepeda Sarabia;PARTIDO CONSERVADOR COLOMBIANO;8,0.0,0.0
"AQUITANIA;ELIAS ROMAN CASTANO PINEDA;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";4","AQUITANIA;Elias Roman Castano Pineda;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";4",0.0,0.0
AQUITANIA;ERNESTO MACIAS TOVAR;PARTIDO CENTRO DEMOCRATICO;6,AQUITANIA;Ernesto Macias Tovar;PARTIDO CENTRO DEMOCRATICO;6,0.0,0.0
AQUITANIA;ESPERANZA ANDRADE DE OSSO;PARTIDO CONSERVADOR COLOMBIANO;3,AQUITANIA;Esperanza Andrade De Osso;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
AQUITANIA;EVERTH BUSTAMANTE GARCIA;PARTIDO CENTRO DEMOCRATICO;4,AQUITANIA;Everth Bustamante Garcia;PARTIDO CENTRO DEMOCRATICO;4,0.0,0.0
AQUITANIA;FABIAN ARTURO ORTIZ WILCHES;PARTIDO LIBERAL COLOMBIANO;16,AQUITANIA;Fabian Arturo Ortiz Wilches;PARTIDO LIBERAL COLOMBIANO;16,0.0,0.0
AQUITANIA;FABIAN ORLANDO RIVERA CARRILLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,AQUITANIA;Fabian Orlando Rivera Carrillo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
AQUITANIA;FABIO ALEJANDRO MARINO VARGAS;PARTIDO ALIANZA VERDE;1,AQUITANIA;Fabio Alejandro Marino Vargas;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;FANNY PERALTA FONSECA;PARTIDO LIBERAL COLOMBIANO;1,AQUITANIA;Fanny Peralta Fonseca;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
AQUITANIA;FELICIANO VALENCIA MEDINA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;3,AQUITANIA;Feliciano Valencia Medina;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;3,0.0,0.0
AQUITANIA;FELIX BIENVENIDO ARINO FERNANDEZ;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Felix Bienvenido Arino Fernandez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;FERNANDO ANDRES GOMEZ BACCI;PARTIDO OPCION CIUDADANA;5,AQUITANIA;Fernando Andres Gomez Bacci;PARTIDO OPCION CIUDADANA;5,0.0,0.0
AQUITANIA;FERNANDO MERCHAN RAMOS;PARTIDO ALIANZA VERDE;26,AQUITANIA;Fernando Merchan Ramos;PARTIDO ALIANZA VERDE;26,0.0,0.0
AQUITANIA;FERNANDO NICOLAS ARAUJO RUMIE;PARTIDO CENTRO DEMOCRATICO;5,AQUITANIA;Fernando Nicolas Araujo Rumie;PARTIDO CENTRO DEMOCRATICO;5,0.0,0.0
AQUITANIA;FRANKLIN ORLANDO MOSQUERA MONTOYA;PARTIDO CENTRO DEMOCRATICO;3,AQUITANIA;Franklin Orlando Mosquera Montoya;PARTIDO CENTRO DEMOCRATICO;3,0.0,0.0
AQUITANIA;FREDY ALFONSO IZQUIERDO MEJIA;MOVIMIENTO POLITICO SOBERANIA;1,AQUITANIA;Fredy Alfonso Izquierdo Mejia;MOVIMIENTO POLITICO SOBERANIA;1,0.0,0.0
AQUITANIA;FREDY HERNAN PEREZ;PARTIDO CAMBIO RADICAL;7,AQUITANIA;Fredy Hernan Perez;PARTIDO CAMBIO RADICAL;7,0.0,0.0
AQUITANIA;FREDY OCTAVIO CASTELLANOS CONTRERAS;PARTIDO LIBERAL COLOMBIANO;1,AQUITANIA;Fredy Octavio Castellanos Contreras;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
AQUITANIA;GABRIEL BUSTAMANTE PENA;PARTIDO ALIANZA VERDE;1,AQUITANIA;Gabriel Bustamante Pena;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;GABRIEL JAIME VELASCO OCAMPO;PARTIDO CENTRO DEMOCRATICO;3,AQUITANIA;Gabriel Jaime Velasco Ocampo;PARTIDO CENTRO DEMOCRATICO;3,0.0,0.0
"AQUITANIA;GARYN RICARDO PACHON ATUESTA;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";3","AQUITANIA;Garyn Ricardo Pachon Atuesta;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";3",0.0,0.0
AQUITANIA;GERMAN DARIO HOYOS GIRALDO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,AQUITANIA;German Dario Hoyos Giraldo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
AQUITANIA;GERMAN VARON COTRINO;PARTIDO CAMBIO RADICAL;8,AQUITANIA;German Varon Cotrino;PARTIDO CAMBIO RADICAL;8,0.0,0.0
AQUITANIA;GERSON ROBAYO DIAZ;PARTIDO ALIANZA VERDE;1,AQUITANIA;Gerson Robayo Diaz;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;GLADYS HELENA ORTIZ FLOREZ;PARTIDO CONSERVADOR COLOMBIANO;2,AQUITANIA;Gladys Helena Ortiz Florez;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
AQUITANIA;GLADYS YOHANA CAMACHO HERRENO;PARTIDO POLITICO MIRA;1,AQUITANIA;Gladys Yohana Camacho Herreno;PARTIDO POLITICO MIRA;1,0.0,0.0
"AQUITANIA;GLORIA INES FLOREZ SCHNEIDER;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","AQUITANIA;Gloria Ines Florez Schneider;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
AQUITANIA;GRACIELA BAUTISTA NINO;PARTIDO LIBERAL COLOMBIANO;1,AQUITANIA;Graciela Bautista Nino;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
AQUITANIA;GSC COLOMBIA JUSTA LIBRES;GSC COLOMBIA JUSTA LIBRES;27,AQUITANIA;Gsc Colombia Justa Libres;Gsc Colombia Justa Libres;27,0.0,0.0
AQUITANIA;GSC SI SE PUEDE;GSC SI SE PUEDE;2,AQUITANIA;Gsc Si Se Puede;Gsc Si Se Puede;2,0.0,0.0
AQUITANIA;GSC UNION CON FORTALEZA;GSC UNION CON FORTALEZA;39,AQUITANIA;Gsc Union Con Fortaleza;Gsc Union Con Fortaleza;39,0.0,0.0
AQUITANIA;GUILLERMO DE JESUS TUBERQUIA AVENDANO;PARTIDO LIBERAL COLOMBIANO;1,AQUITANIA;Guillermo De Jesus Tuberquia Avendano;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
AQUITANIA;GUILLERMO GARCIA REALPE;PARTIDO LIBERAL COLOMBIANO;2,AQUITANIA;Guillermo Garcia Realpe;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
AQUITANIA;GUILLERMO LEON PALACIO VEGA;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Guillermo Leon Palacio Vega;PARTIDO CAMBIO RADICAL;1,0.0,0.0
"AQUITANIA;GUSTAVO BOLIVAR MORENO;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";11","AQUITANIA;Gustavo Bolivar Moreno;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";11",0.0,0.0
AQUITANIA;GUSTAVO RAMIREZ OROZCO;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Gustavo Ramirez Orozco;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;HAROLD GUERRERO LOPEZ;PARTIDO CAMBIO RADICAL;42,AQUITANIA;Harold Guerrero Lopez;PARTIDO CAMBIO RADICAL;42,0.0,0.0
AQUITANIA;HECTOR AUGUSTO LOPEZ CASTANEDA;PARTIDO CENTRO DEMOCRATICO;2,AQUITANIA;Hector Augusto Lopez Castaneda;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
AQUITANIA;HECTOR CONTRERAS VIZCAINO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,AQUITANIA;Hector Contreras Vizcaino;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
AQUITANIA;HECTOR MARINO ANGULO CAICEDO;PARTIDO CONSERVADOR COLOMBIANO;2,AQUITANIA;Hector Marino Angulo Caicedo;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
AQUITANIA;HERNAN PENAGOS GIRALDO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;13,AQUITANIA;Hernan Penagos Giraldo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;13,0.0,0.0
AQUITANIA;HERNANDO HERNANDEZ PARDO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,AQUITANIA;Hernando Hernandez Pardo;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
AQUITANIA;HUGO TOVAR MARROQUIN;PARTIDO CONSERVADOR COLOMBIANO;18,AQUITANIA;Hugo Tovar Marroquin;PARTIDO CONSERVADOR COLOMBIANO;18,0.0,0.0
AQUITANIA;IVAN CEPEDA CASTRO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;2,AQUITANIA;Ivan Cepeda Castro;PARTIDO POLO DEMOCRATICO ALTERNATIVO;2,0.0,0.0
AQUITANIA;IVAN LEONIDAS NAME VASQUEZ;PARTIDO ALIANZA VERDE;7,AQUITANIA;Ivan Leonidas Name Vasquez;PARTIDO ALIANZA VERDE;7,0.0,0.0
AQUITANIA;JAEL CHAMORRO ROSERO;PARTIDO POLITICO MIRA;1,AQUITANIA;Jael Chamorro Rosero;PARTIDO POLITICO MIRA;1,0.0,0.0
AQUITANIA;JAIME ALEJANDRO AMIN HERNANDEZ;PARTIDO CENTRO DEMOCRATICO;3,AQUITANIA;Jaime Alejandro Amin Hernandez;PARTIDO CENTRO DEMOCRATICO;3,0.0,0.0
AQUITANIA;JAIME DUSSAN CALDERON;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,AQUITANIA;Jaime Dussan Calderon;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
AQUITANIA;JAIME ISRAEL GARCIA RUEDA;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Jaime Israel Garcia Rueda;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;JAIRO ROBERTO RODRIGUEZ DELGADO;PARTIDO CONSERVADOR COLOMBIANO;2,AQUITANIA;Jairo Roberto Rodriguez Delgado;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
AQUITANIA;JEFFERSON VEGA BUITRAGO;PARTIDO CONSERVADOR COLOMBIANO;7,AQUITANIA;Jefferson Vega Buitrago;PARTIDO CONSERVADOR COLOMBIANO;7,0.0,0.0
AQUITANIA;JENIFFER ALEXANDRA GOMEZ PENALOZA;PARTIDO CAMBIO RADICAL;3,AQUITANIA;Jeniffer Alexandra Gomez Penaloza;PARTIDO CAMBIO RADICAL;3,0.0,0.0
AQUITANIA;JESSICA YANIRIS MURCIA MURCIA;PARTIDO POLITICO MIRA;1,AQUITANIA;Jessica Yaniris Murcia Murcia;PARTIDO POLITICO MIRA;1,0.0,0.0
AQUITANIA;JOHN MILTON RODRIGUEZ GONZALEZ;GSC COLOMBIA JUSTA LIBRES;0,AQUITANIA;John Milton Rodriguez Gonzalez;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
AQUITANIA;JONATHAN GILDARDO NUNEZ GUEVARA;PARTIDO CAMBIO RADICAL;2,AQUITANIA;Jonathan Gildardo Nunez Guevara;PARTIDO CAMBIO RADICAL;2,0.0,0.0
AQUITANIA;JORGE EDUARDO ARBELAEZ HOYOS;PARTIDO ALIANZA VERDE;2,AQUITANIA;Jorge Eduardo Arbelaez Hoyos;PARTIDO ALIANZA VERDE;2,0.0,0.0
AQUITANIA;JORGE EDUARDO LONDONO ULLOA;PARTIDO ALIANZA VERDE;54,AQUITANIA;Jorge Eduardo Londono Ulloa;PARTIDO ALIANZA VERDE;54,0.0,0.0
AQUITANIA;JORGE ELIESER PRIETO RIVEROS;PARTIDO ALIANZA VERDE;4,AQUITANIA;Jorge Elieser Prieto Riveros;PARTIDO ALIANZA VERDE;4,0.0,0.0
AQUITANIA;JORGE ENRIQUE LANCHEROS DELGADILLO;PARTIDO ALIANZA VERDE;1,AQUITANIA;Jorge Enrique Lancheros Delgadillo;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;JORGE ENRIQUE ROBLEDO CASTILLO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;25,AQUITANIA;Jorge Enrique Robledo Castillo;PARTIDO POLO DEMOCRATICO ALTERNATIVO;25,0.0,0.0
AQUITANIA;JORGE IVAN NARANJO GRISALES;PARTIDO CAMBIO RADICAL;2,AQUITANIA;Jorge Ivan Naranjo Grisales;PARTIDO CAMBIO RADICAL;2,0.0,0.0
AQUITANIA;JORGE VARON RESTREPO;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Jorge Varon Restrepo;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;JOSE ADOLFO HERRERA AGUIRRE;PARTIDO CAMBIO RADICAL;2,AQUITANIA;Jose Adolfo Herrera Aguirre;PARTIDO CAMBIO RADICAL;2,0.0,0.0
AQUITANIA;JOSE ANTONIO RODRIGUEZ MONTENEGRO;PARTIDO CAMBIO RADICAL;11,AQUITANIA;Jose Antonio Rodriguez Montenegro;PARTIDO CAMBIO RADICAL;11,0.0,0.0
AQUITANIA;JOSE AULO POLO NARVAEZ;PARTIDO ALIANZA VERDE;4,AQUITANIA;Jose Aulo Polo Narvaez;PARTIDO ALIANZA VERDE;4,0.0,0.0
AQUITANIA;JOSE DAVID NAME CARDOZO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;4,AQUITANIA;Jose David Name Cardozo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;4,0.0,0.0
AQUITANIA;JOSE ERNESTO URIBE TABARES;PARTIDO POLO DEMOCRATICO ALTERNATIVO;5,AQUITANIA;Jose Ernesto Uribe Tabares;PARTIDO POLO DEMOCRATICO ALTERNATIVO;5,0.0,0.0
AQUITANIA;JOSE LEOMAR CORTES DELGADO;PARTIDO CAMBIO RADICAL;2,AQUITANIA;Jose Leomar Cortes Delgado;PARTIDO CAMBIO RADICAL;2,0.0,0.0
AQUITANIA;JOSE LUIS PEREZ OYUELA;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Jose Luis Perez Oyuela;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;JOSE MARIA REYES VARGAS;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Jose Maria Reyes Vargas;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;JOSE MAURICIO MORA RODRIGUEZ;PARTIDO ALIANZA VERDE;1,AQUITANIA;Jose Mauricio Mora Rodriguez;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;JOSE MIGUEL SANTAMARIA URIBE;PARTIDO CENTRO DEMOCRATICO;6,AQUITANIA;Jose Miguel Santamaria Uribe;PARTIDO CENTRO DEMOCRATICO;6,0.0,0.0
AQUITANIA;JOSE RITTER LOPEZ PENA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;23,AQUITANIA;Jose Ritter Lopez Pena;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;23,0.0,0.0
AQUITANIA;JUAN ALBERTO GALLEGO ARANGO;PARTIDO CONSERVADOR COLOMBIANO;1,AQUITANIA;Juan Alberto Gallego Arango;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
AQUITANIA;JUAN BAUTISTA AMUD MARTINEZ;PARTIDO ALIANZA VERDE;1,AQUITANIA;Juan Bautista Amud Martinez;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;JUAN CARLOS CLAVIJO FERNANDEZ;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Juan Carlos Clavijo Fernandez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;JUAN CARLOS DONADO CAAMANO;PARTIDO CONSERVADOR COLOMBIANO;1,AQUITANIA;Juan Carlos Donado Caamano;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
AQUITANIA;JUAN DIEGO GOMEZ JIMENEZ;PARTIDO CONSERVADOR COLOMBIANO;9,AQUITANIA;Juan Diego Gomez Jimenez;PARTIDO CONSERVADOR COLOMBIANO;9,0.0,0.0
AQUITANIA;JUAN FRANCISCO MANTILLA MORENO;PARTIDO CAMBIO RADICAL;4,AQUITANIA;Juan Francisco Mantilla Moreno;PARTIDO CAMBIO RADICAL;4,0.0,0.0
AQUITANIA;JUAN LUIS CASTRO CORDOBA;PARTIDO ALIANZA VERDE;1,AQUITANIA;Juan Luis Castro Cordoba;PARTIDO ALIANZA VERDE;1,0.0,0.0
AQUITANIA;JUAN MANUEL ARANGO VELEZ;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Juan Manuel Arango Velez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;JUAN MANUEL CORZO ROMAN;PARTIDO CONSERVADOR COLOMBIANO;1,AQUITANIA;Juan Manuel Corzo Roman;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
AQUITANIA;JUAN SAMY MERHEG MARUN;PARTIDO CONSERVADOR COLOMBIANO;7,AQUITANIA;Juan Samy Merheg Marun;PARTIDO CONSERVADOR COLOMBIANO;7,0.0,0.0
AQUITANIA;JULIA ISABEL ESCALLON SALGAR;PARTIDO CENTRO DEMOCRATICO;5,AQUITANIA;Julia Isabel Escallon Salgar;PARTIDO CENTRO DEMOCRATICO;5,0.0,0.0
AQUITANIA;JULIO CESAR MANCERA ACOSTA;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Julio Cesar Mancera Acosta;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;KAREM MILENA VERA VARGAS;PARTIDO CAMBIO RADICAL;1,AQUITANIA;Karem Milena Vera Vargas;PARTIDO CAMBIO RADICAL;1,0.0,0.0
AQUITANIA;LAURA ESTER FORTICH SANCHEZ;PARTIDO LIBERAL COLOMBIANO;4,AQUITANIA;Laura Ester Fortich Sanchez;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
AQUITANIA;LAUREANO AUGUSTO ACUNA DIAZ;PARTIDO CONSERVADOR COLOMBIANO;1,AQUITANIA;Laureano Augusto Acuna Diaz;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
AQUITANIA;LENA YANINA ESTRADA ASITO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;1,AQUITANIA;Lena Yanina Estrada Asito;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;1,0.0,0.0
