MUNNOMBRE;PARNOMBRE;VOTOS
SOGAMOSO;Eat Botica Comunitaria Del Valle Del Cauca;3
SOGAMOSO;Embera Chami Del Resguardo Indigena  Dachi Agore Drua;2
SOGAMOSO;FUND PARA EL DESARROLLO  DE LA CUEN DEL PACIFICO COL;1
SOGAMOSO;FUNDACION CULTURAL COSTA CARIBE FUNCULCOSTA;1
SOGAMOSO;FUNDACION EBANO DE COLOMBIA FUNECO;6
SOGAMOSO;FUNDACION ESPERANZA AFRO ESAFRO;1
SOGAMOSO;Fund Para El Des La Solidari Y La Integ De Las Comun;1
SOGAMOSO;Fund Para El Desarrollo  De La Cuen Del Pacifico Col;1
SOGAMOSO;Fundacion Cultural Costa Caribe Funculcosta;1
SOGAMOSO;Fundacion Ebano De Colombia Funeco;2
SOGAMOSO;Fundacion Esperanza Afro Esafro;3
SOGAMOSO;Fundacion Forfuturo;5
SOGAMOSO;Fundacion Intensidad Fundain;3
SOGAMOSO;Funproesat;1
SOGAMOSO;MAIS;14
SOGAMOSO;MIO;8
SOGAMOSO;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;3
SOGAMOSO;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;12
SOGAMOSO;Mov Unidad Indigena Y Popular Por Col Muipc;2
SOGAMOSO;Movimiento Afrocolombiano Socioambientalista Macoas;6
SOGAMOSO;Movimiento Autoridades Indigenas De Colombia  Aico;10
SOGAMOSO;Movimiento MIRA;985
SOGAMOSO;Org Etnica Comunitaria Afro Colombiana Oeca;4
SOGAMOSO;PARTIDO UNION PATRIOTICA  UP;300
SOGAMOSO;Partido Conservador Colombiano;2393
SOGAMOSO;Partido Liberal Colombiano;8051
SOGAMOSO;Partido Union Patriotica  Up;108
SOGAMOSO;Partido de la U;8862
SOGAMOSO;Polo Democrático Alternativo;975
SOGAMOSO;RENOVACION ETNICA DE COLOMBIA;3
SOGAMOSO;Renovacion Etnica De Colombia;4
SOGAMOSO;SI SE PUEDE;2
SOGAMOSO;Si Se Puede;1
SOGAMOSO;Unete;5
SOGAMOSO;Via Nueva;5
SOMONDOCO;Alianza Verde;85
SOMONDOCO;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;1
SOMONDOCO;Cambio Radical;27
SOMONDOCO;Centro Democrático;56
SOMONDOCO;Corporacion Poder Ciudadano;1
SOMONDOCO;Fundacion Forfuturo;1
SOMONDOCO;Los Palenkes  Bellavista  Ch;1
SOMONDOCO;Movimiento MIRA;7
SOMONDOCO;PARTIDO UNION PATRIOTICA  UP;4
SOMONDOCO;Partido Conservador Colombiano;278
SOMONDOCO;Partido Liberal Colombiano;424
SOMONDOCO;Partido Union Patriotica  Up;2
SOMONDOCO;Partido de la U;42
SOMONDOCO;Polo Democrático Alternativo;23
SORA;Alianza Verde;92
SORA;Asoc De Afrodescendientes Del Magd Medio Afrodmam;1
SORA;Asopra;1
SORA;Cambio Radical;42
SORA;Candidatura No Aceptada;1
SORA;Centro Democrático;90
SORA;Corporacion Vides Y Sus Niches;1
SORA;Eat Botica Comunitaria Del Valle Del Cauca;2
SORA;FUNDACION FORFUTURO;1
SORA;Movimiento MIRA;5
SORA;PARTIDO UNION PATRIOTICA  UP;1
SORA;Partido Conservador Colombiano;328
SORA;Partido Liberal Colombiano;257
SORA;Partido de la U;349
SORA;Polo Democrático Alternativo;40
SORA;Renovacion Etnica De Colombia;1
SORACA;ASOC REGIONAL DE AFROCOL LA MINGA AFROMINGA;1
SORACA;ASOCONEGUA;1
SORACA;ASOPRA;1
SORACA;Afrovides;1
SORACA;Alianza Verde;349
SORACA;Asodeportes;2
SORACA;Asopra;2
SORACA;CORP SOCIAL E INTEG DEL PACIFICO CORPOSINPAC;1
SORACA;Cambio Radical;156
SORACA;Candidatura No Aceptada;1
SORACA;Centro Democrático;122
SORACA;Corporacion Afroetnicos;2
SORACA;Eat Botica Comunitaria Del Valle Del Cauca;1
SORACA;Fundacion Esperanza Afro Esafro;1
SORACA;MAIS;1
SORACA;Movimiento MIRA;26
SORACA;PARTIDO UNION PATRIOTICA  UP;3
SORACA;Partido Conservador Colombiano;177
SORACA;Partido Liberal Colombiano;617
SORACA;Partido Union Patriotica  Up;6
SORACA;Partido de la U;277
SORACA;Polo Democrático Alternativo;231
SOTAQUIRA;ASOC REGIONAL DE AFROCOL LA MINGA AFROMINGA;1
SOTAQUIRA;Alianza Verde;449
SOTAQUIRA;Asoc Regional De Afrocol La Minga Afrominga;1
SOTAQUIRA;Asoconegua;1
SOTAQUIRA;Cambio Radical;149
SOTAQUIRA;Candidatura No Aceptada;10
SOTAQUIRA;Centro Democrático;113
SOTAQUIRA;Corporacion Afroetnicos;1
SOTAQUIRA;Corporacion Poder Ciudadano;1
SOTAQUIRA;FUNDACION ESPERANZA AFRO ESAFRO;1
SOTAQUIRA;Fundacion Esperanza Afro Esafro;1
SOTAQUIRA;MIO;1
SOTAQUIRA;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;1
SOTAQUIRA;Mov Unidad Indigena Y Popular Por Col Muipc;1
SOTAQUIRA;Movimiento Autoridades Indigenas De Colombia  Aico;1
SOTAQUIRA;Movimiento MIRA;10
SOTAQUIRA;ORG ETNICA COMUNITARIA AFRO COLOMBIANA OECA;2
SOTAQUIRA;PARTIDO UNION PATRIOTICA  UP;15
SOTAQUIRA;Partido Conservador Colombiano;304
SOTAQUIRA;Partido Liberal Colombiano;479
SOTAQUIRA;Partido Union Patriotica  Up;3
SOTAQUIRA;Partido de la U;119
SOTAQUIRA;Polo Democrático Alternativo;69
SUSACON;Aimac;1
SUSACON;Alianza Verde;83
SUSACON;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;1
SUSACON;CORP SOCIAL E INTEG DEL PACIFICO CORPOSINPAC;1
SUSACON;Cambio Radical;51
SUSACON;Candidatura No Aceptada;3
SUSACON;Centro Democrático;111
SUSACON;Corp Social E Integ Del Pacifico Corposinpac;1
SUSACON;Corporacion Afroetnicos;1
SUSACON;FUNDACION ESPERANZA AFRO ESAFRO;1
SUSACON;Movimiento MIRA;2
SUSACON;PARTIDO UNION PATRIOTICA  UP;5
SUSACON;Partido Conservador Colombiano;735
SUSACON;Partido Liberal Colombiano;218
SUSACON;Partido Union Patriotica  Up;3
SUSACON;Partido de la U;137
SUSACON;Polo Democrático Alternativo;15
SUSACON;Unete;1
SUTAMARCHAN;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;1
SUTAMARCHAN;Alianza Verde;119
SUTAMARCHAN;Cambio Radical;456
SUTAMARCHAN;Centro Democrático;166
SUTAMARCHAN;Corporacion Afroetnicos;1
SUTAMARCHAN;Fundacion Intensidad Fundain;1
SUTAMARCHAN;MAIS;1
SUTAMARCHAN;Movimiento MIRA;11
SUTAMARCHAN;PARTIDO UNION PATRIOTICA  UP;5
SUTAMARCHAN;Partido Conservador Colombiano;198
SUTAMARCHAN;Partido Liberal Colombiano;262
SUTAMARCHAN;Partido Union Patriotica  Up;3
SUTAMARCHAN;Partido de la U;935
SUTAMARCHAN;Polo Democrático Alternativo;44
SUTATENZA;ASODEPORTES;1
SUTATENZA;Alianza Verde;320
SUTATENZA;Asoconegua;1
SUTATENZA;Asopra;2
SUTATENZA;Cambio Radical;66
SUTATENZA;Candidatura No Aceptada;1
SUTATENZA;Centro Democrático;58
SUTATENZA;Fund Para El Desarrollo  De La Cuen Del Pacifico Col;1
SUTATENZA;Fundacion Afrocolombianos En Accion;1
SUTATENZA;Los Palenkes  Bellavista  Ch;1
SUTATENZA;Movimiento Autoridades Indigenas De Colombia  Aico;2
SUTATENZA;Movimiento MIRA;13
SUTATENZA;ORG ETNICA COMUNITARIA AFRO COLOMBIANA OECA;1
SUTATENZA;PARTIDO UNION PATRIOTICA  UP;7
SUTATENZA;Partido Conservador Colombiano;859
SUTATENZA;Partido Liberal Colombiano;117
SUTATENZA;Partido Union Patriotica  Up;8
SUTATENZA;Partido de la U;57
SUTATENZA;Polo Democrático Alternativo;27
SUTATENZA;Si Se Puede;1
TASCO;ASOCONEGUA;1
TASCO;ASODEPORTES;1
TASCO;Alianza Verde;470
TASCO;CORPORACION PODER CIUDADANO;1
TASCO;Cambio Radical;82
TASCO;Candidatura No Aceptada;1
TASCO;Centro Democrático;55
TASCO;Corp Nelson Mandela Cormandela;1
TASCO;Fundacion Forfuturo;1
TASCO;Movimiento MIRA;125
TASCO;PARTIDO UNION PATRIOTICA  UP;10
TASCO;Partido Conservador Colombiano;203
TASCO;Partido Liberal Colombiano;269
TASCO;Partido Union Patriotica  Up;2
TASCO;Partido de la U;441
TASCO;Polo Democrático Alternativo;74
TENZA;Alianza Verde;127
TENZA;Asociacion De Autoridades Tradicionales Indigenas Opic;1
TENZA;Asodeportes;1
TENZA;Cambio Radical;145
TENZA;Candidatura No Aceptada;7
TENZA;Centro Democrático;343
TENZA;Los Palenkes  Bellavista  Ch;1
TENZA;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;1
TENZA;Movimiento Autoridades Indigenas De Colombia  Aico;1
TENZA;Movimiento MIRA;41
TENZA;Org Etnica Comunitaria Afro Colombiana Oeca;1
TENZA;PARTIDO UNION PATRIOTICA  UP;5
TENZA;Partido Conservador Colombiano;269
TENZA;Partido Liberal Colombiano;111
TENZA;Partido de la U;67
TENZA;Polo Democrático Alternativo;22
TIBANA;ASOPRA;3
TIBANA;Afrovides;1
TIBANA;Alianza Verde;48
TIBANA;Asopra;1
TIBANA;Cambio Radical;58
TIBANA;Centro Democrático;40
TIBANA;MAIS;1
TIBANA;Movimiento MIRA;52
TIBANA;ORG ETNICA COMUNITARIA AFRO COLOMBIANA OECA;1
TIBANA;PARTIDO UNION PATRIOTICA  UP;10
TIBANA;Partido Conservador Colombiano;261
TIBANA;Partido Liberal Colombiano;1575
TIBANA;Partido Union Patriotica  Up;6
TIBANA;Partido de la U;143
TIBANA;Polo Democrático Alternativo;30
TIBASOSA;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;1
TIBASOSA;Alianza Verde;132
TIBASOSA;Asoc De Afrodescendientes Del Magd Medio Afrodmam;1
TIBASOSA;Asoc Regional De Afrocol La Minga Afrominga;1
TIBASOSA;Asociacion De Autoridades Tradicionales Indigenas Opic;1
TIBASOSA;Asoconegua;2
TIBASOSA;Asodeportes;1
TIBASOSA;Asopra;1
TIBASOSA;CORPORACION PODER CIUDADANO;2
TIBASOSA;Cambio Radical;180
TIBASOSA;Candidatura No Aceptada;14
TIBASOSA;Centro Democrático;294
TIBASOSA;Corporacion Poder Ciudadano;1
TIBASOSA;Fund Para El Des La Solidari Y La Integ De Las Comun;1
TIBASOSA;Fundacion Ebano De Colombia Funeco;1
TIBASOSA;Fundacion Esperanza Afro Esafro;1
TIBASOSA;MAIS;3
TIBASOSA;MIO;2
TIBASOSA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;3
TIBASOSA;Movimiento MIRA;46
TIBASOSA;ORG ETNICA COMUNITARIA AFRO COLOMBIANA OECA;1
TIBASOSA;PARTIDO UNION PATRIOTICA  UP;38
TIBASOSA;Partido Conservador Colombiano;865
TIBASOSA;Partido Liberal Colombiano;727
TIBASOSA;Partido Union Patriotica  Up;4
TIBASOSA;Partido de la U;335
TIBASOSA;Polo Democrático Alternativo;125
TIBASOSA;SI SE PUEDE;1
TINJACA;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;1
TINJACA;ASOCONEGUA;1
TINJACA;Alianza Verde;70
TINJACA;Asodeportes;1
TINJACA;Cambio Radical;121
TINJACA;Candidatura No Aceptada;9
TINJACA;Centro Democrático;246
TINJACA;Corp Nelson Mandela Cormandela;1
TINJACA;Eat Botica Comunitaria Del Valle Del Cauca;1
TINJACA;MIO;1
TINJACA;Movimiento Afrocolombiano Socioambientalista Macoas;1
TINJACA;Movimiento MIRA;9
TINJACA;PARTIDO UNION PATRIOTICA  UP;4
TINJACA;Partido Conservador Colombiano;218
TINJACA;Partido Liberal Colombiano;134
TINJACA;Partido Union Patriotica  Up;4
TINJACA;Partido de la U;195
TINJACA;Polo Democrático Alternativo;33
TINJACA;RENOVACION ETNICA DE COLOMBIA;1
TIPACOQUE;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;1
TIPACOQUE;ASOPRA;1
TIPACOQUE;Alianza Verde;51
TIPACOQUE;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;1
TIPACOQUE;Asopra;1
TIPACOQUE;CORP SOCIAL E INTEG DEL PACIFICO CORPOSINPAC;1
TIPACOQUE;Cambio Radical;145
TIPACOQUE;Candidatura No Aceptada;2
TIPACOQUE;Centro Democrático;167
TIPACOQUE;Corp Social E Integ Del Pacifico Corposinpac;1
TIPACOQUE;Fundacion Esperanza Afro Esafro;1
TIPACOQUE;Funproesat;1
TIPACOQUE;MAIS;1
TIPACOQUE;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;1
TIPACOQUE;Movimiento MIRA;16
TIPACOQUE;PARTIDO UNION PATRIOTICA  UP;1
TIPACOQUE;Partido Conservador Colombiano;37
TIPACOQUE;Partido Liberal Colombiano;350
TIPACOQUE;Partido Union Patriotica  Up;5
TIPACOQUE;Partido de la U;513
TIPACOQUE;Polo Democrático Alternativo;65
TIPACOQUE;RENOVACION ETNICA DE COLOMBIA;1
TOCA;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;1
TOCA;Aimac;1
TOCA;Alianza Verde;185
TOCA;Asoc Regional De Afrocol La Minga Afrominga;1
TOCA;Cambio Radical;96
TOCA;Candidatura No Aceptada;7
TOCA;Centro Democrático;275
TOCA;Fund Para El Des La Solidari Y La Integ De Las Comun;1
TOCA;Fundacion Ebano De Colombia Funeco;1
TOCA;Fundacion Intensidad Fundain;1
TOCA;MAIS;1
TOCA;MOVIMIENTO AFROCOLOMBIANO SOCIOAMBIENTALISTA MACOAS;1
TOCA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;1
TOCA;Mov Unidad Indigena Y Popular Por Col Muipc;1
TOCA;Movimiento Afrocolombiano Socioambientalista Macoas;2
TOCA;Movimiento MIRA;17
TOCA;PARTIDO UNION PATRIOTICA  UP;18
TOCA;Partido Conservador Colombiano;152
TOCA;Partido Liberal Colombiano;795
TOCA;Partido Union Patriotica  Up;10
TOCA;Partido de la U;229
TOCA;Polo Democrático Alternativo;93
TOCA;Unete;1
TOGUI;Alianza Verde;16
TOGUI;Asodeportes;1
TOGUI;Cambio Radical;42
TOGUI;Candidatura No Aceptada;13
TOGUI;Centro Democrático;326
TOGUI;Corporacion Afroetnicos;1
TOGUI;FUNDACION ESPERANZA AFRO ESAFRO;1
TOGUI;Fundacion Esperanza Afro Esafro;1
TOGUI;Fundacion Forfuturo;1
TOGUI;MAIS;1
TOGUI;MIO;1
TOGUI;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;1
TOGUI;Movimiento Autoridades Indigenas De Colombia  Aico;1
TOGUI;Movimiento MIRA;5
TOGUI;PARTIDO UNION PATRIOTICA  UP;9
TOGUI;Partido Conservador Colombiano;254
TOGUI;Partido Liberal Colombiano;380
TOGUI;Partido Union Patriotica  Up;4
TOGUI;Partido de la U;84
TOGUI;Polo Democrático Alternativo;14
TOGUI;RENOVACION ETNICA DE COLOMBIA;1
TOGUI;Renovacion Etnica De Colombia;2
TOPAGA;Alianza Verde;48
TOPAGA;Cambio Radical;78
TOPAGA;Candidatura No Aceptada;2
TOPAGA;Centro Democrático;96
TOPAGA;Corporacion Afroetnicos;1
TOPAGA;Fundacion Cultural Costa Caribe Funculcosta;1
TOPAGA;Fundacion Forfuturo;1
TOPAGA;Movimiento MIRA;27
TOPAGA;PARTIDO UNION PATRIOTICA  UP;2
TOPAGA;Partido Conservador Colombiano;665
TOPAGA;Partido Liberal Colombiano;106
TOPAGA;Partido Union Patriotica  Up;3
TOPAGA;Partido de la U;182
TOPAGA;Polo Democrático Alternativo;31
TOTA;Alianza Verde;83
TOTA;Asoconegua;1
TOTA;CORP SOCIAL E INTEG DEL PACIFICO CORPOSINPAC;1
TOTA;Cambio Radical;318
TOTA;Centro Democrático;76
TOTA;Corp Social E Integ Del Pacifico Corposinpac;1
TOTA;FUNDACION ESPERANZA AFRO ESAFRO;1
TOTA;Fund Para El Des Integ Del Afrodescendiente Fundiafro;1
TOTA;Fundacion Intensidad Fundain;2
TOTA;MIO;1
TOTA;Movimiento MIRA;10
TOTA;Org Etnica Comunitaria Afro Colombiana Oeca;1
TOTA;PARTIDO UNION PATRIOTICA  UP;5
TOTA;Partido Conservador Colombiano;170
TOTA;Partido Liberal Colombiano;517
TOTA;Partido Union Patriotica  Up;1
TOTA;Partido de la U;293
TOTA;Polo Democrático Alternativo;30
TOTA;Via Nueva;1
TUNJA;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;4
TUNJA;ASOCONEGUA;1
TUNJA;ASODEPORTES;2
TUNJA;ASOPRA;3
TUNJA;Afrovides;18
TUNJA;Aimac;2
TUNJA;Alianza Verde;6064
TUNJA;Asoc De Afrodescendientes Del Magd Medio Afrodmam;4
TUNJA;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;4
TUNJA;Asoc Regional De Afrocol La Minga Afrominga;1
TUNJA;Asociacion De Autoridades Tradicionales Indigenas Opic;8
TUNJA;Asoconegua;1
TUNJA;Asopra;3
TUNJA;CORP SOCIAL E INTEG DEL PACIFICO CORPOSINPAC;1
TUNJA;CORPORACION PODER CIUDADANO;2
TUNJA;Cambio Radical;3743
TUNJA;Candidatura No Aceptada;107
TUNJA;Centro Democrático;5271
TUNJA;Corp Nelson Mandela Cormandela;4
TUNJA;Corp Social E Integ Del Pacifico Corposinpac;1
TUNJA;Corporacion Afroetnicos;3
TUNJA;Corporacion Poder Ciudadano;2
TUNJA;Corporacion Vides Y Sus Niches;1
TUNJA;Eat Botica Comunitaria Del Valle Del Cauca;4
TUNJA;Embera Chami Del Resguardo Indigena  Dachi Agore Drua;5
TUNJA;FUND PARA EL DESARROLLO  DE LA CUEN DEL PACIFICO COL;1
TUNJA;FUNDACION EBANO DE COLOMBIA FUNECO;4
TUNJA;FUNDACION ESPERANZA AFRO ESAFRO;3
TUNJA;FUNDACION FORFUTURO;2
TUNJA;Fund Para El Des Integ Del Afrodescendiente Fundiafro;2
TUNJA;Fund Para El Des La Solidari Y La Integ De Las Comun;2
TUNJA;Fundacion Afrocolombianos En Accion;1
TUNJA;Fundacion Cultural Costa Caribe Funculcosta;2
TUNJA;Fundacion Ebano De Colombia Funeco;5
TUNJA;Fundacion Esperanza Afro Esafro;2
TUNJA;Fundacion Forfuturo;3
TUNJA;Fundacion Intensidad Fundain;5
TUNJA;Funproesat;1
TUNJA;LOS PALENKES  BELLAVISTA  CH;1
TUNJA;Los Palenkes  Bellavista  Ch;1
TUNJA;MAIS;15
TUNJA;MIO;8
TUNJA;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;3
TUNJA;MOVIMIENTO AFROCOLOMBIANO SOCIOAMBIENTALISTA MACOAS;2
TUNJA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;18
TUNJA;Mov Unidad Indigena Y Popular Por Col Muipc;4
TUNJA;Movimiento Afrocolombiano Socioambientalista Macoas;1
TUNJA;Movimiento Autoridades Indigenas De Colombia  Aico;8
TUNJA;Movimiento MIRA;981
TUNJA;ORG ETNICA COMUNITARIA AFRO COLOMBIANA OECA;1
TUNJA;Org Etnica Comunitaria Afro Colombiana Oeca;4
TUNJA;PARTIDO UNION PATRIOTICA  UP;622
TUNJA;Partido Conservador Colombiano;4627
TUNJA;Partido Liberal Colombiano;10894
TUNJA;Partido Union Patriotica  Up;185
TUNJA;Partido de la U;3885
TUNJA;Polo Democrático Alternativo;1797
TUNJA;RENOVACION ETNICA DE COLOMBIA;8
TUNJA;Renovacion Etnica De Colombia;11
TUNJA;SI SE PUEDE;2
TUNJA;Unete;5
TUNJA;Via Nueva;1
TUNUNGUA;Alianza Verde;52
TUNUNGUA;Asopra;1
TUNUNGUA;Cambio Radical;6
TUNUNGUA;Candidatura No Aceptada;1
TUNUNGUA;Centro Democrático;9
TUNUNGUA;Movimiento MIRA;9
TUNUNGUA;Partido Conservador Colombiano;40
TUNUNGUA;Partido Liberal Colombiano;349
TUNUNGUA;Partido de la U;71
TUNUNGUA;Polo Democrático Alternativo;8
TURMEQUE;Alianza Verde;57
TURMEQUE;Cambio Radical;32
TURMEQUE;Candidatura No Aceptada;2
TURMEQUE;Centro Democrático;32
TURMEQUE;Fund Para El Desarrollo  De La Cuen Del Pacifico Col;1
TURMEQUE;Movimiento Autoridades Indigenas De Colombia  Aico;1
TURMEQUE;Movimiento MIRA;129
TURMEQUE;Org Etnica Comunitaria Afro Colombiana Oeca;1
TURMEQUE;PARTIDO UNION PATRIOTICA  UP;13
TURMEQUE;Partido Conservador Colombiano;105
TURMEQUE;Partido Liberal Colombiano;605
TURMEQUE;Partido Union Patriotica  Up;3
TURMEQUE;Partido de la U;239
TURMEQUE;Polo Democrático Alternativo;131
TURMEQUE;SI SE PUEDE;1
TUTA;Alianza Verde;320
TUTA;Cambio Radical;186
TUTA;Candidatura No Aceptada;2
TUTA;Centro Democrático;149
TUTA;Corporacion Afroetnicos;1
TUTA;Fund Para El Des Integ Del Afrodescendiente Fundiafro;1
TUTA;MIO;1
TUTA;Movimiento MIRA;19
TUTA;Org Etnica Comunitaria Afro Colombiana Oeca;1
TUTA;PARTIDO UNION PATRIOTICA  UP;8
TUTA;Partido Conservador Colombiano;778
TUTA;Partido Liberal Colombiano;1187
TUTA;Partido Union Patriotica  Up;7
TUTA;Partido de la U;125
TUTA;Polo Democrático Alternativo;85
TUTA;RENOVACION ETNICA DE COLOMBIA;1
TUTA;Renovacion Etnica De Colombia;1
TUTA;Si Se Puede;1
TUTA;Via Nueva;2
TUTAZA;ASODEPORTES;1
TUTAZA;Alianza Verde;295
TUTAZA;Asoconegua;1
TUTAZA;Cambio Radical;38
TUTAZA;Centro Democrático;26
TUTAZA;Mov Unidad Indigena Y Popular Por Col Muipc;1
TUTAZA;Movimiento MIRA;1
TUTAZA;Partido Conservador Colombiano;74
TUTAZA;Partido Liberal Colombiano;190
TUTAZA;Partido Union Patriotica  Up;2
TUTAZA;Partido de la U;113
TUTAZA;Polo Democrático Alternativo;92
UMBITA;ASOPRA;1
UMBITA;Alianza Verde;483
UMBITA;Asopra;1
UMBITA;Cambio Radical;40
UMBITA;Candidatura No Aceptada;3
UMBITA;Centro Democrático;197
UMBITA;Corporacion Poder Ciudadano;1
UMBITA;FUNDACION CULTURAL COSTA CARIBE FUNCULCOSTA;1
UMBITA;Fundacion Esperanza Afro Esafro;1
UMBITA;Fundacion Forfuturo;2
UMBITA;Funproesat;1
UMBITA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;2
UMBITA;Movimiento MIRA;16
UMBITA;Org Etnica Comunitaria Afro Colombiana Oeca;1
UMBITA;PARTIDO UNION PATRIOTICA  UP;30
UMBITA;Partido Conservador Colombiano;892
UMBITA;Partido Liberal Colombiano;80
UMBITA;Partido Union Patriotica  Up;10
UMBITA;Partido de la U;233
UMBITA;Polo Democrático Alternativo;51
UMBITA;Unete;2
VENTAQUEMADA;Afrovides;1
VENTAQUEMADA;Alianza Verde;284
VENTAQUEMADA;Asociacion De Autoridades Tradicionales Indigenas Opic;1
VENTAQUEMADA;Asopra;1
VENTAQUEMADA;Cambio Radical;79
VENTAQUEMADA;Candidatura No Aceptada;11
VENTAQUEMADA;Centro Democrático;360
VENTAQUEMADA;Corp Social E Integ Del Pacifico Corposinpac;1
VENTAQUEMADA;Corporacion Poder Ciudadano;1
VENTAQUEMADA;Fundacion Afrocolombianos En Accion;2
VENTAQUEMADA;Fundacion Esperanza Afro Esafro;1
VENTAQUEMADA;MIO;1
VENTAQUEMADA;Movimiento MIRA;17
VENTAQUEMADA;PARTIDO UNION PATRIOTICA  UP;9
VENTAQUEMADA;Partido Conservador Colombiano;557
VENTAQUEMADA;Partido Liberal Colombiano;1017
VENTAQUEMADA;Partido Union Patriotica  Up;5
VENTAQUEMADA;Partido de la U;419
VENTAQUEMADA;Polo Democrático Alternativo;146
VENTAQUEMADA;RENOVACION ETNICA DE COLOMBIA;1
VILLA DE LEYVA;ASOCONEGUA;1
VILLA DE LEYVA;Alianza Verde;152
VILLA DE LEYVA;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;2
VILLA DE LEYVA;Asociacion De Autoridades Tradicionales Indigenas Opic;1
VILLA DE LEYVA;Asodeportes;2
VILLA DE LEYVA;Cambio Radical;352
VILLA DE LEYVA;Candidatura No Aceptada;14
VILLA DE LEYVA;Centro Democrático;519
VILLA DE LEYVA;Cons Comuni De Los Corregi De San Antonio Y El Castillo;1
VILLA DE LEYVA;Corporacion Afroetnicos;1
VILLA DE LEYVA;Corporacion Poder Ciudadano;1
VILLA DE LEYVA;Fundacion Cultural Costa Caribe Funculcosta;1
VILLA DE LEYVA;Fundacion Ebano De Colombia Funeco;2
VILLA DE LEYVA;Fundacion Esperanza Afro Esafro;1
VILLA DE LEYVA;Fundacion Forfuturo;1
VILLA DE LEYVA;MAIS;2
VILLA DE LEYVA;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;1
VILLA DE LEYVA;Movimiento MIRA;41
VILLA DE LEYVA;PARTIDO UNION PATRIOTICA  UP;25
VILLA DE LEYVA;Partido Conservador Colombiano;148
VILLA DE LEYVA;Partido Liberal Colombiano;1527
VILLA DE LEYVA;Partido Union Patriotica  Up;7
VILLA DE LEYVA;Partido de la U;670
VILLA DE LEYVA;Polo Democrático Alternativo;107
VILLA DE LEYVA;Renovacion Etnica De Colombia;3
VILLA DE LEYVA;Unete;1
VIRACACHA;Afrovides;1
VIRACACHA;Aimac;1
VIRACACHA;Alianza Verde;38
VIRACACHA;Cambio Radical;94
VIRACACHA;Candidatura No Aceptada;2
VIRACACHA;Centro Democrático;71
VIRACACHA;MAIS;1
VIRACACHA;Movimiento MIRA;14
VIRACACHA;ORG ETNICA COMUNITARIA AFRO COLOMBIANA OECA;1
VIRACACHA;Org Etnica Comunitaria Afro Colombiana Oeca;1
VIRACACHA;PARTIDO UNION PATRIOTICA  UP;4
VIRACACHA;Partido Conservador Colombiano;205
VIRACACHA;Partido Liberal Colombiano;205
VIRACACHA;Partido Union Patriotica  Up;4
VIRACACHA;Partido de la U;41
VIRACACHA;Polo Democrático Alternativo;73
ZETAQUIRA;ASOPRA;1
ZETAQUIRA;Alianza Verde;151
ZETAQUIRA;Asopra;1
ZETAQUIRA;CORPORACION PODER CIUDADANO;1
ZETAQUIRA;Cambio Radical;34
ZETAQUIRA;Centro Democrático;48
ZETAQUIRA;Fund Para El Desarrollo  De La Cuen Del Pacifico Col;1
ZETAQUIRA;Fundacion Intensidad Fundain;1
ZETAQUIRA;Movimiento MIRA;15
ZETAQUIRA;Org Etnica Comunitaria Afro Colombiana Oeca;1
ZETAQUIRA;PARTIDO UNION PATRIOTICA  UP;2
ZETAQUIRA;Partido Conservador Colombiano;126
ZETAQUIRA;Partido Liberal Colombiano;644
ZETAQUIRA;Partido Union Patriotica  Up;7
ZETAQUIRA;Partido de la U;418
ZETAQUIRA;Polo Democrático Alternativo;13
ZETAQUIRA;Renovacion Etnica De Colombia;1
